,Ablation coef.,Angle,Aspect Ratio,CPU Time (s),CSFD exponent,Density [kg/m3],Dispersion [m],Effective Diameter [m],Frag. sep. coef.,Large Crater Fraction,Mass [kg],Maximum Diameter [m],Median Diameter [m],Minimum Diameter [m],No. of Craters,No. of Large Craters,Radius [m],Strength [kPa],Strength exponent,Velocity [km/s]
0,4.156948243042634e-08,70.9830295895777,1.0,0.003476858139038086,0.0,2211.7138524069846,0.0,5.626176638051554,1.1,1.0,21.699975761555734,5.626176638051554,5.626176638051554,5.626176638051554,1.0,1.0,0.13280483924448985,2138.535286912651,0.25,6.6360805249694135
1,1.4007120305662013e-08,65.09615690339892,1.0,0.003129243850708008,0.0,2082.4678776347378,0.0,6.404698916211856,1.1,1.0,26.318064936462797,6.404698916211856,6.404698916211856,6.404698916211856,1.0,1.0,0.14449816920017478,4269.953806400763,0.25,6.8151484818151475
2,1.873281458584106e-08,63.932005345806786,1.0,0.2287468910217285,0.0,1882.229118690592,0.0,10.67593225261443,1.1,1.0,139.30017411052327,10.67593225261443,10.67593225261443,10.67593225261443,1.0,1.0,0.2604534936898613,3997.9714162767964,0.25,19.17083750417084
3,2.249897801230748e-08,73.12564967109901,0.6159968321594105,0.6496560573577881,-2.641004481988053,2921.59910089651,53.47388611941206,4.593558770171788,1.1,0.6428571428571429,27.427611714019264,2.948932142521426,1.7362262849332692,1.0415778275655443,14.0,9.0,0.13086582690811072,24.89873949994372,0.25,10.247284321358396
4,3.243572010717408e-08,13.440908768061568,1.0,0.15742802619934082,0.0,2873.860560127344,0.0,0.0,1.1,0.0,22.58437000626206,0.0,0.0,0.0,0.0,0.0,0.12333449490645353,40.617218892183,0.25,13.052682311941572
5,1.0277741383672748e-08,41.93753369543303,0.23257541770829135,0.4802618026733398,-1.0136723094338491,3822.621953279028,101.52509485671595,6.778039454983944,1.1,0.2857142857142857,35.04639644567371,6.034260119757639,1.6411420296475876,1.0649295565390486,7.0,2.0,0.12983680009123388,97.91283494653791,0.25,11.500760019278538
6,2.3381606445575647e-08,73.68934619599342,1.0,0.0025937557220458984,0.0,3429.6030509517373,0.0,6.285970344048165,1.1,1.0,16.090299326248246,6.285970344048165,6.285970344048165,6.285970344048165,1.0,1.0,0.10385096881701338,2053.606972816116,0.25,12.992992992992995
7,3.4536014931504714e-08,50.23922577194122,1.0,0.003940820693969727,0.0,3160.808546089309,0.0,7.066906941534299,1.1,1.0,39.38917644185036,7.066906941534299,7.066906941534299,7.066906941534299,1.0,1.0,0.1438235596715616,1865.1114040766001,0.25,9.11318726133541
8,3.2694788664599283e-08,56.504070039314506,0.5150034105647017,1.6807699203491209,-1.6776090085172115,1456.3905377753213,77.40013479071864,11.18320913298983,1.1,0.06976744186046513,357.2822641019986,8.564599785925367,1.7067748557206517,1.0174999246286658,43.0,3.0,0.3883425696265628,140.82935387203028,0.25,7.829866903940978
9,2.1029521796621295e-08,42.804764213760656,0.30895877571457736,9.200839757919313,-1.2670559695684456,2578.041569627423,148.1706678320769,33.037948301087674,1.1,0.05,3623.7994329130042,21.95899713168603,1.5114118607465952,1.0005721896523014,100.0,5.0,0.694909969817836,109.5711490405202,0.25,10.844177510844178
10,1.29724308644169e-08,63.384122729793816,1.0,0.004688024520874024,0.0,1934.1005202889194,19.936321416468235,7.919498996414214,1.1,1.0,39.34428767227344,6.5974959587635,6.268489741988053,5.939483525212605,2.0,2.0,0.1693445971453161,622.7618629099718,0.25,9.381789196604009
11,3.5253370884600874e-08,18.761522470171304,1.0,0.2386031150817871,0.0,3487.6435699512026,869.7160930479031,3.672395050086061,1.1,1.0,126.55820371116732,3.0745253165055635,2.5224175985618214,1.640627389811559,3.0,3.0,0.2053792354250987,557.0728207233584,0.25,11.530604678752828
