,Ablation coef.,Angle,Aspect Ratio,CPU Time (s),CSFD exponent,Density [kg/m3],Dispersion [m],Effective Diameter [m],Frag. sep. coef.,Large Crater Fraction,Mass [kg],Maximum Diameter [m],Median Diameter [m],Minimum Diameter [m],No. of Craters,No. of Large Craters,Radius [m],Strength [kPa],Strength exponent,Velocity [km/s]
0,2.0783596973562795e-08,35.62723272669495,1.0,0.13826417922973633,0.0,1460.445409838901,159.5260416910709,2.2129578084506027,1.1,1.0,15.986665452619526,1.7096704052368736,1.299544768053901,1.021105196072643,4.0,4.0,0.1377403925796247,192.19438543424758,0.25,7.4120416713009325
1,1.9458883227213208e-08,85.17660705563753,1.0,0.003801107406616211,0.0,1885.6563793349546,26.41585922265733,9.96318159846719,1.1,1.0,64.2590556559532,8.641542916361031,7.823072521532497,7.004602126703963,2.0,2.0,0.20112268503061945,785.4782164060334,0.25,12.1573425277129
2,3.703390979906392e-08,51.01751665964001,1.0,0.2674260139465332,0.0,3738.402482963656,82.23868961969258,2.9392477503678114,1.1,0.6666666666666666,18.429913689539916,2.7389266208461214,1.4699779096019134,1.1863368733115771,3.0,2.0,0.10558029680040663,48.243816230102155,0.25,7.292663033403773
3,1.240143655496502e-08,59.19852905725289,1.0,0.007828950881958008,0.0,1496.294185224789,123.47449329992615,4.918148131907806,1.1,0.5,16.97489962615008,4.793851082838722,3.4289524658890524,2.064053848939383,2.0,1.0,0.13939072356273308,86.90929111469706,0.25,6.874837800763728
4,2.0234397565401965e-08,6.419974664695285,1.0,0.007130146026611328,0.0,2499.713218857928,0.0,0.0,1.1,0.0,19.340977224199122,0.0,0.0,0.0,0.0,0.0,0.12269679139929875,1765.5319047337546,0.25,12.992992992992995
5,3.5243592512111915e-08,76.69394308453417,1.0,0.004430055618286133,0.0,3229.6107605599536,16.65205675696107,5.23366354604666,1.1,1.0,16.955949404838787,4.875128536617594,3.9465824794853215,3.018036422353049,2.0,2.0,0.10781878655609356,1028.2342602998565,0.25,13.261594928261594
6,1.2869211350053009e-08,75.85305496345792,0.4278056091180654,1.5659420490264893,-2.333859135855469,2384.2370937130354,51.72321161679314,6.757917683969036,1.1,0.4117647058823529,65.9766343294721,3.4626878800840597,1.6044174241214118,1.0170484539528992,34.0,14.0,0.1876365197479176,38.249144319089964,0.25,13.11237163089015
7,1.1526659074879072e-08,65.96245205381453,0.2802405123960709,0.31697511672973633,-1.1663496568393354,2225.252399569784,78.64639506593787,7.405223307239412,1.1,0.2857142857142857,37.91502950318072,6.6093998359640755,2.726141358950504,1.3537751452184523,7.0,2.0,0.15962999632495056,195.3132916856121,0.25,14.903051199347493
8,1.9825672553398378e-08,72.91242757376845,0.5481607709583101,0.0884242057800293,-1.1562397182127595,3149.6450651768437,39.964583282607286,7.437895852749011,1.1,0.2727272727272727,33.22577472388817,5.6786266701852615,1.688967102050682,1.0262400454915666,11.0,3.0,0.13605305467578452,221.31861534965114,0.25,9.948837726615505
9,2.159727823635663e-08,43.023910160208295,1.0,0.1829030513763428,0.0,1695.0965555913099,55.25728198276556,3.0520332241306787,1.1,1.0,18.113560662055253,2.768664234151547,1.6109426222733318,1.4463386658813049,3.0,3.0,0.1366386596130722,142.44358911150994,0.25,11.590293997701403
10,2.597784771473329e-08,40.279272991048686,1.0,0.08865785598754883,0.0,3101.2296444887725,153.39022499566772,4.301822947835919,1.1,0.6666666666666666,22.571002155503745,3.847890008557716,2.7863119316442764,1.0012263304592417,3.0,2.0,0.120219827942199,465.2657490377626,0.25,10.844177510844178
11,1.5392858800341092e-08,49.417894345828635,0.34599500290376217,0.15749192237854004,-1.1517667421865228,3764.1030912687816,66.06605675281321,5.863084543903929,1.1,0.5,24.599827374775305,4.453082532202922,2.344562549009571,1.1842903379617398,6.0,3.0,0.1159829044788407,80.01246484693317,0.25,8.12831349868387
12,1.9230379765243875e-08,39.55638773604154,0.2923752748633677,0.01824784278869629,-0.7682234383941732,3246.524182963081,71.16992799858414,9.078251185520891,1.1,0.2,80.50714069278611,8.992629183707322,1.674208098394772,1.2950965680135669,5.0,1.0,0.1809015898367335,551.4002431431212,0.25,12.425944462981501
13,2.3519204757336293e-08,65.13935268425236,0.15885436861787225,0.33736085891723633,-1.3180590355072572,2596.798243718582,38.623839105779744,3.5678084162007866,1.1,0.6,15.301657041945449,2.5505954862024303,2.2637063691164587,1.0841818743396865,5.0,3.0,0.11204794141385208,27.967088974920035,0.25,10.635264894524155
14,1.7455729727323836e-08,49.88792831060781,1.0,0.003293752670288086,0.0,1888.364253421487,0.0,5.961136879422822,1.1,1.0,25.545368507487947,5.961136879422822,5.961136879422822,5.961136879422822,1.0,1.0,0.1478129883805772,3182.964926892996,0.25,11.948429911392875
15,1.5292598340518244e-08,25.173307740981997,1.0,0.6830840110778809,0.0,3218.5138186213094,394.1198138223937,2.3035748055361447,1.1,1.0,25.288490879467435,2.1939626705049746,1.6893905761463377,1.1848184817877008,2.0,2.0,0.1233274187799858,60.28848014434222,0.25,10.72479887294702
16,2.0100550227998417e-08,7.18741492093143,1.0,0.007324934005737305,0.0,3116.1367910738268,0.0,0.0,1.1,0.0,30.212328459128962,0.0,0.0,0.0,0.0,0.0,0.13227964623548194,615.1358983728318,0.25,10.993400808215624
17,3.798223255775623e-08,73.03212148410026,0.3060191320757927,0.12366390228271484,-1.323576045063321,3560.805209244383,37.91041532316909,6.066420872415079,1.1,0.3333333333333333,29.27125178804628,4.777690156076599,2.0344997244229366,1.024797839519086,9.0,3.0,0.12519918155875714,63.40832569006178,0.25,8.635672709746784
18,3.446936917832011e-08,35.96062411375203,1.0,0.13759708404541016,0.0,3167.1697556757763,0.0,3.3176244936342068,1.1,1.0,29.41308532608082,3.3176244936342068,3.3176244936342068,3.3176244936342068,1.0,1.0,0.13039478141370411,306.16936351000624,0.25,12.903459014570124
19,3.8134868862061464e-08,71.5325308297426,1.0,0.10959720611572266,0.0,1925.640739019329,70.87151012678821,4.251947774596803,1.1,0.6666666666666666,16.75995536144455,3.8757535080111456,2.5857182169751245,1.1089539884050978,3.0,2.0,0.12760557857223725,23.463773828834782,0.25,7.113595076558039
20,2.19871957012197e-08,37.988326132709105,1.0,0.010288238525390623,0.0,3128.2617920279304,26.69711118157359,4.264061286075544,1.1,1.0,19.794931668276508,3.7605651042134087,3.3294843996473498,2.8984036950812904,2.0,2.0,0.1147415650046329,173.16479320215987,0.25,13.291439587735884
21,2.9939068476373854e-08,31.900143475139302,0.2346531542713343,0.40256309509277344,-1.379035560076724,2347.573575024262,238.3856759319782,4.7186887391333885,1.1,0.5,69.13318914759128,3.2213060804312863,1.7359368590211086,1.058880730086504,8.0,4.0,0.19156945188494312,171.55641737622568,0.25,8.516294071849627
