,Ablation coef.,Angle,Aspect Ratio,CPU Time (s),CSFD exponent,Density [kg/m3],Dispersion [m],Effective Diameter [m],Frag. sep. coef.,Large Crater Fraction,Mass [kg],Maximum Diameter [m],Median Diameter [m],Minimum Diameter [m],No. of Craters,No. of Large Craters,Radius [m],Strength [kPa],Strength exponent,Velocity [km/s]
40,3.65E-08,39.60788028,0.468067325,0.655220032,-1.747756472,3612.522092,69.6953332,6.394112788,1.100123526,0.111111111,78.63503749,5.464269688,1.321459097,1.007974113,18,2,0.173209746,163.6160737,0.267159981,7.441886331
41,2.13E-08,81.31567559,0.572375356,0.5035882,-2.181783883,2426.471807,72.85712333,6.889633737,1.774970297,0.266666667,57.34583907,4.604300567,1.607455693,1.044681392,30,8,0.178024326,90.837919,0.294579256,6.785303822
42,3.11E-08,43.88164368,0.609537094,1.758322001,-1.966500703,3935.605997,82.12344223,10.93991978,1.389090436,0.101449275,259.5618053,6.479285407,1.531662353,1.00009709,69,7,0.250637964,62.491133,0.283058701,7.053905758
43,1.82E-08,48.65464763,1,0.005517006,0,1870.168236,0,16.32909196,1.362814285,1,339.8411864,16.32909196,16.32909196,16.32909196,1,1,0.351373422,4334.182349,0.333479952,14.63444926
44,2.38E-08,24.18619464,0.190938561,2.131233692,-1.901969061,1843.903273,316.2274708,3.91062185,1.70429676,0.222222222,164.1478646,3.383860385,1.382561645,1.011292826,9,2,0.276993449,166.1307914,0.354316663,9.889148408
45,3.00E-08,19.00768194,1,0.457146168,0,2732.220907,95.09311889,1.718251635,0.960749064,1,59.79802817,1.414780059,1.361712233,1.308644406,2,2,0.173524505,276.1077473,0.301206434,12.36625514
46,1.83E-08,65.25117363,0.66327559,0.538091898,-1.897132931,1862.998231,61.60446262,7.599318598,0.911043384,0.466666667,85.18502324,3.944880047,1.922092276,1.00524251,30,14,0.221830231,81.48708011,0.311274623,6.725614503
47,1.12E-08,11.12749896,1,0.014927864,0,2761.580018,0,0,2.029004221,0,1482.127471,0,0,0,0,0,0.504134523,152.7425267,0.271185792,9.918993067
48,2.43E-08,54.96895289,1,0.21607089,0,1456.815218,131.9206111,3.194958424,2.118524502,0.666666667,17.93817709,2.910814178,1.889997734,1.062440541,3,2,0.143250147,29.03514104,0.384273192,11.02324547
49,2.74E-08,13.84804719,1,0.613404274,0,2663.805032,0,0,2.03824642,0,16.83739513,0,0,0,0,0,0.114699437,72.99873868,0.304930882,9.292255218
50,3.98E-08,53.91179053,1,0.005280018,0,2963.593822,0,6.565405576,1.246605627,1,34.2411473,6.565405576,6.565405576,6.565405576,1,1,0.140242724,955.83442,0.356797416,7.412041671
51,3.07E-08,25.35241016,0.154998103,0.695251942,-1.443250542,3900.924356,253.6035404,5.968237839,1.873607828,0.555555556,130.8614504,4.05377032,2.417156815,1.205605497,9,5,0.200071486,76.89732207,0.29644378,10.72479887
52,1.01E-08,25.77800728,0.252265376,1.18970108,-3.953359949,2446.474339,303.9408816,2.3812626,1.979794562,1,37.53795714,1.597474864,1.204154332,1.04924667,6,6,0.154151275,130.3633382,0.342519316,15.23134245
53,3.84E-08,48.24482246,0.562810604,2.497718811,-1.753309147,2991.931126,71.58456878,14.64537195,0.775505222,0.045454545,541.2207288,10.46302728,1.882328605,1.053514256,66,3,0.350841862,131.3900257,0.328712383,7.441886331
54,2.79E-08,69.32623664,1,0.049066067,0,1856.166896,26.13579932,5.98067275,1.746887071,0.5,41.01999654,5.32858947,2.715449823,1.340115318,4,2,0.174085793,1526.807313,0.338878916,15.02242984
55,1.94E-08,85.4531992,0.600708423,0.265269041,-1.462259706,2625.204197,39.51941634,6.2003429,1.033669623,0.133333333,30.93774798,4.680236288,1.217858469,1.014623962,15,2,0.141171057,233.822954,0.367882209,6.964371779
56,2.11E-08,73.31813077,0.309549333,0.05140686,-0.998059042,3039.710479,26.42545869,6.895532099,1.50187904,0.4,26.99560031,6.323133178,2.697247669,1.327137422,5,2,0.128466745,461.9442567,0.315359786,14.21662403
57,1.61E-08,55.53197764,0.547201539,0.258949757,-1.573573968,2721.345293,6.35133597,11.24196113,1.901172343,0.041666667,138.172695,11.00035941,1.354498258,1.124082333,24,1,0.22971181,1254.256412,0.295347472,10.30697364
58,1.54E-08,9.833995098,1,0.012675047,0,2617.467095,0,0,1.779260541,0,200.8125237,0,0,0,0,0,0.263596912,177.6247285,0.313863719,11.56044934
59,1.83E-08,52.13916836,0.34480818,0.04689002,-1.432559655,3244.637438,53.06414023,6.045192611,1.106224173,0.666666667,25.3578293,4.063088256,2.575364218,1.011836845,9,6,0.123107855,323.5428098,0.262953305,9.680235791
60,3.36E-08,24.47215717,1,0.292038918,0,3754.469683,568.5369145,3.316352904,1.972003845,0.5,28.53241122,3.269064872,2.211695964,1.154327056,2,1,0.121964588,30.89102186,0.281979482,7.232973714
61,3.06E-08,47.76103355,1,0.005618334,0,2580.741433,0,8.914246669,0.690745844,1,91.34713829,8.914246669,8.914246669,8.914246669,1,1,0.203682608,2432.472278,0.36496889,6.994216439
62,2.18E-08,27.49398459,0.315161565,1.904591084,-0.915527966,1755.104531,365.9659518,8.898962145,1.641922126,0.166666667,340.9442058,8.746098143,1.952462833,1.218064709,6,1,0.359277957,51.17660124,0.281008276,12.06780855
63,1.86E-08,55.43744349,0.34088333,0.162740946,-1.608554835,3615.803027,63.99087508,4.393241302,1.598411654,0.6,17.68747586,2.9538371,2.014981265,1.025344924,10,6,0.105307062,56.70800487,0.340013662,14.27631335
64,1.40E-08,61.78324416,1,0.051998138,0,2932.847175,80.37356702,6.297400985,1.745788889,0.666666667,18.87872188,5.162581782,4.743015983,1.759098215,3,2,0.115397973,156.7470816,0.344618207,11.20231342
65,2.60E-08,25.88583239,1,0.132089853,0,2925.434039,64.06266251,2.59815022,0.659616942,1,23.29989361,2.095841384,2.061584101,2.027326818,2,2,0.123886792,161.7478331,0.339990696,10.96355615
66,1.28E-08,76.60769545,0.399193575,2.479475021,-2.772505579,3415.416241,57.46914037,4.782340705,1.790415642,0.583333333,54.4913213,2.522399068,1.346373317,1.00360395,24,14,0.156170271,25.25049887,0.282169571,16.30575019
67,1.54E-08,59.08822263,1,0.792127371,0,1618.682797,105.1916827,2.107905419,0.91085825,1,17.58778532,1.986042629,1.569458204,1.152873779,2,2,0.137400063,20.92950632,0.326441565,13.44066289
68,2.58E-08,70.7265516,0.686603978,0.731916666,-1.268469805,3717.22695,33.8792771,17.56528615,0.776267665,0.102564103,326.5588808,12.07622872,1.942706285,1.000942392,39,4,0.2757727,420.166232,0.376275875,11.2918474
69,1.91E-08,40.20043797,1,0.006358862,0,2731.472442,0,4.453855061,0.881351145,1,19.40525199,4.453855061,4.453855061,4.453855061,1,1,0.119255372,2863.708913,0.343012134,15.88792496
70,1.23E-08,26.00693841,1,0.008864164,0,1511.426692,0,3.18498333,1.914412474,1,19.37906444,3.18498333,3.18498333,3.18498333,1,1,0.145195237,4056.44872,0.286069297,11.32169206
71,2.40E-08,38.10838874,0.236333156,0.188500881,-1.286607052,3008.253302,180.8608649,3.37867622,1.417897219,0.4,15.05988578,3.032031419,1.110294436,1.002943839,5,2,0.106122195,46.73377295,0.256187766,8.03877952
72,1.77E-08,29.01661605,1,0.007009029,0,3368.742811,0,4.584857091,1.829229691,1,23.18565984,4.584857091,4.584857091,4.584857091,1,1,0.118001537,1889.687116,0.265980739,11.2918474
73,1.55E-08,79.49715942,0.424515372,1.420424938,-3.006681533,3992.068243,33.40526561,2.250130454,0.688056818,1,29.9214616,1.692583312,1.193059352,1.005926917,5,5,0.121403744,18.68489598,0.368752482,9.76976977
74,2.71E-08,76.00663738,1,0.004875183,0,2799.087047,0,5.991597815,1.830114743,1,19.80549978,5.991597815,5.991597815,5.991597815,1,1,0.119095019,3209.820104,0.277943159,14.69413858
75,1.92E-08,61.35095152,1,0.777769089,0,2181.421987,0,0,0.849430559,0,20.59628345,0,0,0,0,0,0.131115345,32.57169353,0.314378035,14.93289586
76,3.11E-08,40.23532773,1,0.005643845,0,3247.282778,0,6.216055183,1.638999245,1,37.34508682,6.216055183,6.216055183,6.216055183,1,1,0.140025861,1499.017866,0.345556053,10.66510955
77,1.23E-08,20.95126547,1,0.075355768,0,3970.280137,744.3930113,3.311284088,2.133291674,0.666666667,24.17164754,2.605988848,2.594512736,1.045933291,3,2,0.113274503,404.9941804,0.278283858,11.97827457
78,1.18E-08,30.54101684,0.163345409,0.051873922,-1.419722863,3449.530178,130.5622611,7.5236068,1.852407223,0.666666667,76.00876038,5.087143935,4.393663519,2.125510464,6,4,0.17391553,101.2184664,0.358813831,10.81433285
79,3.44E-08,64.99274277,1,0.502776146,0,2133.464743,84.2431124,3.53457312,2.09985776,0.75,33.25734082,2.991228554,1.957313073,1.042124718,4,3,0.154966496,26.03350423,0.323137256,6.277944611
80,2.58E-08,18.48282809,1,0.013331175,0,3868.940189,0,0,1.500877882,0,28.58317784,0,0,0,0,0,0.120821242,4592.810947,0.327051326,21.37934231
81,3.94E-08,14.14637777,1,0.012640953,0,2329.044149,0,2.393109485,2.197382319,1,66.45534349,2.393109485,2.393109485,2.393109485,1,1,0.189563416,186.1442951,0.360411262,6.36747859
82,3.90E-08,74.05852988,1,0.011728764,0,1808.880015,94.57873938,4.256572538,0.851478908,0.5,17.80432078,4.210108503,2.783486243,1.356863984,2,1,0.132946124,320.9257836,0.25183312,11.91858525
83,3.89E-08,49.10702712,1,0.295076847,0,1992.898449,86.14699166,4.328892385,1.966335473,0.666666667,103.0510697,4.040316774,2.389480137,1.150450952,3,2,0.231113993,147.9155265,0.320660329,15.52978905
84,1.97E-08,69.60167413,1,0.005167007,0,3405.871274,0,6.439831323,1.460885883,1,16.25077149,6.439831323,6.439831323,6.439831323,1,1,0.104436517,1882.88745,0.371062085,11.76936195
85,1.06E-08,35.70212931,1,0.00816083,0,3412.279675,0,7.829842194,2.060149226,1,69.79401549,7.829842194,7.829842194,7.829842194,1,1,0.169653042,2805.179966,0.28841497,7.203129055
86,2.44E-08,27.22246024,1,0.45877099,0,1977.937497,306.2459425,2.565166432,1.228585715,0.5,23.76238052,2.513070783,1.757804929,1.002539075,2,1,0.142078902,35.43547306,0.296008366,6.785303822
87,3.19E-08,2.957101873,1,0.005748987,0,3705.738284,0,0,1.357823057,0,35.95761519,0,0,0,0,0,0.132315029,65.95577866,0.316376884,6.277944611
88,2.11E-08,28.02734074,1,0.022848129,0,2068.836355,272.6186964,2.858842802,1.154588552,0.75,16.18170297,2.185022729,1.765575079,1.056052643,4,3,0.123141137,146.7215065,0.299054823,7.113595077
89,1.40E-08,30.62061757,0.335410686,0.225294828,-1.099158525,3075.579933,114.4535321,5.408884639,1.947395459,0.666666667,47.1281296,3.934738502,2.759249865,1.058906453,6,4,0.154083047,232.7406848,0.310348431,7.561264969
90,1.91E-08,26.21297481,1,0.008177042,0,1525.085907,0,3.384769075,1.981798059,1,24.58407603,3.384769075,3.384769075,3.384769075,1,1,0.156707696,1316.600135,0.2631896,8.217847477
91,1.54E-08,33.40371495,1,0.008161068,0,3669.995222,0,6.328692102,1.791450241,1,45.15478936,6.328692102,6.328692102,6.328692102,1,1,0.143213262,1659.329256,0.390295256,6.785303822
92,3.39E-08,24.09908767,1,0.009485006,0,1891.877063,0,1.916845461,1.24477612,1,16.3065327,1.916845461,1.916845461,1.916845461,1,1,0.12719207,1121.013883,0.34661355,10.21743966
93,3.47E-08,45.47779812,0.582692051,0.112236977,-3.080962574,3418.333253,28.38492851,3.660421452,1.374114518,1,17.92456183,2.045243847,1.438902353,1.044393265,13,13,0.107774292,288.035616,0.301578099,7.083750417
94,2.17E-08,36.33247425,1,0.00787282,0,1599.488709,0,0,1.788925399,0,21.16581534,0,0,0,0,0,0.146730953,3513.12105,0.262417982,25.70681793
95,2.87E-08,46.8094707,0.189459343,0.116060019,-0.748307732,3821.08555,79.37432761,8.82907675,1.404744069,0.2,124.485331,8.754699583,1.734052355,1.287935013,5,1,0.198128797,984.6483043,0.258621037,19.29021614
96,2.73E-08,41.18779578,0.134033869,0.043824196,-1.016603141,3013.422585,104.0129679,5.342009669,1.237060001,0.6,32.05069444,4.301584944,2.841008581,1.108091967,5,3,0.136425723,44.93786236,0.2718306,9.351944537
97,1.02E-08,24.90357428,1,0.006567001,0,2622.318286,0,7.868490694,1.420190362,1,141.7969544,7.868490694,7.868490694,7.868490694,1,1,0.234583591,461.0741474,0.348666117,7.024061098
98,1.93E-08,20.31584058,1,0.765804052,0,3823.885119,0,1.522355238,1.099867861,1,15.5133992,1.522355238,1.522355238,1.522355238,1,1,0.098939833,35.34477533,0.383735208,11.97827457
99,2.17E-08,55.90928624,1,0.005722284,0,1690.574221,0,4.601368553,0.829322423,1,15.708084,4.601368553,4.601368553,4.601368553,1,1,0.130416774,650.6661748,0.377050803,6.397323249
100,3.44E-08,62.05894948,1,0.502290964,0,1915.501082,68.9552854,2.019135874,1.999676188,1,20.69313063,1.532035305,1.189923597,1.023084159,4,4,0.137136079,46.42723644,0.296932364,8.904274645
101,2.34E-08,40.46851728,1,0.005388975,0,3393.16691,0,12.80463218,1.040338934,1,211.5698715,12.80463218,12.80463218,12.80463218,1,1,0.245991441,2963.246465,0.326605575,9.859303748
102,1.23E-08,40.81357701,0.278624088,0.156611204,-1.515125171,1817.107049,235.0771826,4.351645495,2.049911573,0.4,23.56989425,3.890856459,1.689818874,1.339247362,5,2,0.145757028,393.388994,0.387828923,13.17206095
103,3.79E-08,54.82238703,1,0.140231848,0,3073.497375,0,0,0.688443857,0,17.72710946,0,0,0,0,0,0.111251401,19.44196284,0.343991675,16.93248804
104,4.19E-08,38.74736348,0.06744707,0.482110023,-1.51191945,2924.575261,35.79595969,3.215005631,0.913340256,0.6,29.6077909,2.390992132,1.747979403,1.08309079,5,3,0.134199696,36.77264644,0.273672327,7.859711563
105,2.01E-08,81.29257334,0.642304902,0.604532003,-3.170893694,2333.023328,59.0164181,4.190137951,0.863894362,0.315789474,32.5215558,3.008936465,1.261987016,1.068951684,19,6,0.149298189,47.31694454,0.39343342,8.098468839
106,2.42E-08,42.98075297,1,0.178671837,0,3286.609063,121.4061003,2.913962012,2.052190567,1,16.02351784,2.547203353,1.772602354,1.383192445,3,3,0.105189826,246.3528729,0.253477943,7.412041671
107,2.52E-08,71.8443435,0.712412013,0.825872183,-3.140091563,2030.180439,66.49214545,3.921020589,2.01937639,0.666666667,35.78607036,2.660777826,1.437225386,1.044496911,15,10,0.161447102,30.76254349,0.286973458,9.889148408
108,3.74E-08,18.16309455,1,0.652676821,0,3869.808249,0,0,0.76851922,0,35.54482061,0,0,0,0,0,0.129917032,77.87764038,0.316909806,10.36666296
109,3.14E-08,60.99322539,0.336365597,0.019230843,-1.422487547,3624.176762,11.48474419,7.261275994,0.820846649,0.285714286,37.86242904,6.368654654,2.566030071,1.628734737,7,2,0.135613679,253.3077365,0.358981923,6.755459163
110,1.23E-08,49.12996303,1,0.312219143,0,2403.775801,62.84091926,2.467161045,1.912598523,1,18.71809378,2.115953419,1.430077982,1.378404218,3,3,0.122958819,473.9413752,0.272068195,22.54328402
111,1.10E-08,61.01603413,0.264039039,0.905222178,-1.432496886,2971.753318,76.76893106,5.282430962,1.362745762,0.272727273,25.98386408,3.970194856,1.329173706,1.031559739,11,3,0.127800962,66.66200492,0.270723166,14.12709005
112,2.11E-08,74.70781466,1,0.083349705,0,1962.373717,0,1.292450095,2.090717956,1,29.29944349,1.292450095,1.292450095,1.292450095,1,1,0.152755321,1783.461966,0.29889731,24.27427427
113,1.02E-08,47.98099362,0.358365014,0.141772032,-1.713795875,2426.997161,71.27502706,5.88679899,1.08885818,0.076923077,34.795769,5.461639229,1.421357421,1.085368193,13,1,0.150703332,64.86929796,0.378235093,6.785303822
114,1.71E-08,62.37287261,0.596290387,0.215562105,-1.267752936,2972.556041,23.5552187,6.549274597,1.162567235,0.5,34.14612489,4.523994349,1.994553263,1.007012459,12,6,0.13997192,1057.076187,0.370013851,12.03796389
115,1.19E-08,19.86139559,1,0.009230137,0,3146.343304,0,3.357689263,1.468742993,1,24.72316664,3.357689263,3.357689263,3.357689263,1,1,0.123330301,1408.512162,0.33482395,6.815148482
116,4.17E-08,55.81673726,1,1.328272104,0,2570.853114,0,0,2.025642188,0,61.60124902,0,0,0,0,0,0.178844071,39.11080293,0.347075823,14.36584733
117,2.78E-08,48.44538445,0.556648907,2.315510035,-1.714835993,3381.786905,36.38318316,14.5067584,1.255656915,0.082191781,542.3786518,9.729661767,1.723333242,1.035086914,73,6,0.337046054,2768.224683,0.324264989,17.2607793
118,1.51E-08,61.01138779,0.319862208,0.414454937,-3.388525937,1907.000336,82.79313501,2.835019017,2.196912988,1,16.57567857,1.925502665,1.481398291,1.159777744,6,6,0.127549075,39.87252363,0.312719951,12.03796389
119,1.77E-08,12.99800051,1,0.020269156,0,1994.878294,0,1.133526403,0.708437075,1,23.39810479,1.133526403,1.133526403,1.133526403,1,1,0.140947883,1340.362142,0.266179902,10.84417751
120,1.97E-08,67.94821874,1,0.669606209,0,3901.071962,56.2706086,2.206830227,1.261225464,1,16.00317777,1.96156129,1.298745326,1.00308855,3,3,0.099306548,75.68570379,0.285274731,16.09683758
121,2.89E-08,38.1534022,1,0.850457907,0,2449.400276,0,0,1.208268228,0,24.71405704,0,0,0,0,0,0.134049508,18.5923921,0.296658501,15.44025507
122,1.94E-08,77.95788424,0.493396663,0.102463007,-1.49932577,3188.502269,19.95621166,4.822522753,0.899926752,0.571428571,17.37256652,4.039928885,2.098850807,1.042451593,7,4,0.109159838,364.6804058,0.303702958,6.815148482
123,2.17E-08,61.86561804,1,0.582703114,0,2469.905604,0,1.062938413,2.104344577,1,19.30895126,1.062938413,1.062938413,1.062938413,1,1,0.123120369,27.02853419,0.380227118,16.75342009
124,3.59E-08,38.58096883,1,0.005932808,0,2658.456871,51.33339529,86.70343765,2.010871253,1,84334.36943,70.91721952,68.74819901,66.5791785,2,2,1.963791871,631.0085146,0.352057007,10.54573092
125,3.94E-08,17.31236771,1,1.439000845,0,2833.719385,0,0,1.149040523,0,63.67231907,0,0,0,0,0,0.175052536,18.70662492,0.322258835,10.90386683
126,3.92E-08,40.32453292,1,0.006097078,0,3356.426187,0,4.264028463,0.669221032,1,16.57094185,4.264028463,4.264028463,4.264028463,1,1,0.105631593,939.1193949,0.395933084,8.963963964
127,1.88E-08,44.612789,1,0.021999121,0,2596.027069,120.4545381,2.972581611,1.737122693,1,20.42615527,2.800703808,2.213285627,1.625867445,2,2,0.123385162,924.5113045,0.312303857,20.18555593
128,4.06E-08,61.7775455,0.513228888,0.362653017,-1.644860115,3630.391883,74.24961976,3.281113778,1.861782893,0.333333333,20.06641061,2.907707329,1.248393798,1.001140465,6,2,0.10968381,79.6471898,0.265536271,10.12790568
129,1.17E-08,33.97486938,0.169794208,0.327943087,-1.303894614,1960.759422,320.9180205,4.152304949,1.552512151,0.428571429,30.9318068,3.382387644,1.18894983,1.002051325,7,3,0.15558371,175.305616,0.335657868,10.69495421
130,2.21E-08,48.57639261,0.452812788,0.179263115,-2.396175235,2608.693444,56.54800437,2.817151343,0.97198534,1,18.40443991,2.062241119,1.641945422,1.07699039,5,5,0.118979001,95.1347591,0.335054813,15.64916769
131,1.27E-08,52.4125136,1,0.005750895,0,2289.794822,0,8.616607111,1.813004083,1,62.7213002,8.616607111,8.616607111,8.616607111,1,1,0.187000726,1293.704212,0.312466372,7.800022244
