,Ablation coef.,Angle,Aspect Ratio,CPU Time (s),CSFD exponent,Density [kg/m3],Dispersion [m],Effective Diameter [m],Frag. sep. coef.,Large Crater Fraction,Mass [kg],Maximum Diameter [m],Median Diameter [m],Minimum Diameter [m],No. of Craters,No. of Large Craters,Radius [m],Strength [kPa],Strength exponent,Velocity [km/s]
11,1.16E-08,69.94398697,0.423316626,1.099106073,-2.537079368,3750.114111,46.60355806,4.421009914,1.1,0.294117647,25.28934217,3.141951297,1.359809266,1.002750161,17,5,0.117201944,41.60037041,0.25,13.35112891
12,2.23E-08,54.80756043,1,0.003021955,0,1642.426352,0,8.727768406,1.1,1,70.45690334,8.727768406,8.727768406,8.727768406,1,1,0.21716159,1387.851569,0.25,11.79920661
13,3.79E-08,51.78154536,1,0.586123705,0,2720.242181,60.61551071,3.399025224,1.1,0.666666667,46.9244663,2.758457359,2.527294113,1.288355616,3,2,0.160288016,60.42171657,0.25,12.18718719
14,1.32E-08,28.46516335,1,0.004827023,0,1945.238473,0,3.748471037,1.1,1,19.24856396,3.748471037,3.748471037,3.748471037,1,1,0.133182028,1585.415129,0.25,11.50076002
15,3.50E-08,37.72134871,1,0.013471127,0,3169.129404,21.79653936,3.015845393,1.1,0.333333333,17.21960969,2.888795299,1.225849522,1.139757909,3,1,0.109059853,1134.632253,0.25,13.23175027
16,2.92E-08,42.20382424,0.239506123,0.123655796,-1.984430755,3543.668815,89.1308282,3.675122519,1.1,0.625,18.15687516,2.496179537,1.424910227,1.059959352,8,5,0.106946471,107.3063485,0.25,10.3368183
17,1.38E-08,23.04545124,0.110298309,3.649053335,-0.91838941,1989.712986,393.6522047,12.21972508,1.1,0.181818182,701.194701,11.02745559,1.846684173,1.010433189,11,2,0.438180649,41.08858228,0.25,12.21703185
18,2.43E-08,79.41199801,0.693467219,2.989581108,-1.536669234,2868.187808,45.99753133,9.816653521,1.1,0.142857143,269.7738118,7.108147877,2.144774341,1.063480331,21,3,0.282120426,217.3423108,0.25,18.87239091
19,3.09E-08,47.39373828,0.180007013,0.725226879,-1.712195743,1778.07122,68.19260457,5.38038128,1.1,0.363636364,78.2439912,3.928160042,1.584514835,1.039701027,11,4,0.219013597,206.8243618,0.25,8.098468839
20,2.69E-08,68.29509088,1,0.002650976,0,2996.90404,0,6.589591084,1.1,1,21.86612223,6.589591084,6.589591084,6.589591084,1,1,0.12031971,2125.997864,0.25,10.03837171
21,1.60E-08,56.48477836,1,0.003130913,0,2400.605137,0,6.509299881,1.1,1,22.7448271,6.509299881,6.509299881,6.509299881,1,1,0.131267667,3988.44703,0.25,11.23215808
22,3.18E-08,50.01519823,1,0.002427101,0,3699.137595,0,17.04874892,1.1,1,347.541867,17.04874892,17.04874892,17.04874892,1,1,0.282015305,5158.422164,0.25,11.94842991
23,3.81E-08,50.26775872,1,0.056153774,0,2044.356165,15.02096561,3.815982169,1.1,0.5,23.56672706,3.792256237,2.401085508,1.009914779,2,1,0.140136533,520.8907194,0.25,8.277536796
24,3.29E-08,84.8677021,0.426731531,0.47264719,-4.169145763,1865.380053,36.80404135,2.697630005,1.1,1,41.27751125,1.680794048,1.279497086,1.165174266,7,7,0.174161647,123.9190533,0.25,13.17206095
25,2.35E-08,12.90431123,1,0.020752907,0,1553.272951,0,0,1.1,0,29.68565294,0,0,0,0,0,0.16585812,4091.364614,0.25,17.52938123
26,1.81E-08,70.24468952,0.669863518,0.798502207,-1.728656207,3890.824993,46.28107566,9.457294792,1.1,0.176470588,75.86205736,5.949441069,1.755771225,1.04188608,34,6,0.166967305,203.1494085,0.25,11.41122604
27,3.29E-08,0.157143198,1,0.000689983,0,2820.017652,0,0,1.1,0,19.70293962,0,0,0,0,0,0.118594222,132.3384965,0.25,23.46846847
28,2.51E-08,49.19596201,1,0.002912998,0,1830.574505,0,9.850463267,1.1,1,134.5182832,9.850463267,9.850463267,9.850463267,1,1,0.259837462,3549.734535,0.25,6.606235865
29,2.23E-08,60.26987394,0.689491456,0.282853842,-2.310554412,3348.369164,48.46116527,4.60631106,1.1,0.235294118,22.96718829,3.656089126,1.223123621,1.01642734,17,4,0.117867832,43.10102734,0.25,6.576391206
30,1.68E-08,17.40733811,1,1.353019953,0,1572.084587,0,0,1.1,0,53.90129012,0,0,0,0,0,0.201532402,127.3809068,0.25,11.70967264
31,3.27E-08,24.25225079,0.199471266,2.978292227,-0.922108307,1523.341742,291.0355447,11.4729205,1.1,0.111111111,1086.984093,11.22747011,1.798059814,1.050474334,9,1,0.554343652,628.1750324,0.25,10.45619694
32,1.02E-08,8.576502757,1,0.008365154,0,1868.710722,0,0,1.1,0,217.0749635,0,0,0,0,0,0.302686476,6373.226238,0.25,13.23175027
33,4.03E-08,44.3981699,1,0.00239706,0,2898.425131,0,14.10486663,1.1,1,307.7617657,14.10486663,14.10486663,14.10486663,1,1,0.293756841,4305.518853,0.25,10.21743966
34,3.49E-08,34.28800677,1,0.170055866,0,2962.517058,0,0,1.1,0,26.08579938,0,0,0,0,0,0.128100717,127.460102,0.25,19.23052682
35,2.26E-08,9.693940393,1,0.010118246,0,2998.578786,0,0,1.1,0,98.7510365,0,0,0,0,0,0.198844018,230.1944206,0.25,19.67819672
36,2.12E-08,71.54690624,1,0.002413988,0,2144.328822,0,7.543729244,1.1,1,40.92566675,7.543729244,7.543729244,7.543729244,1,1,0.165782464,2112.235385,0.25,6.695769844
37,1.05E-08,21.01399501,1,0.006883144,0,2870.643707,0,2.091101101,1.1,1,26.73150766,2.091101101,2.091101101,2.091101101,1,1,0.130512422,2085.546383,0.25,23.70722574
38,2.94E-08,15.93313936,1,0.010546207,0,3155.483624,0,0,1.1,0,16.82871301,0,0,0,0,0,0.10838407,4343.876705,0.25,11.79920661
39,2.87E-08,10.48422959,1,0.011919737,0,3210.336156,0,0,1.1,0,15.18334647,0,0,0,0,0,0.104130062,312.9154199,0.25,24.96070144
40,1.34E-08,18.25674515,1,0.006500006,0,2065.623495,0,5.583748287,1.1,1,136.041754,5.583748287,5.583748287,5.583748287,1,1,0.250521007,381.591224,0.25,6.874837801
41,3.20E-08,34.83651658,1,0.003811121,0,3954.63397,0,6.704517539,1.1,1,57.22991036,6.704517539,6.704517539,6.704517539,1,1,0.151173635,3425.94049,0.25,13.02283765
42,3.01E-08,60.37281686,1,0.118817091,0,1783.286095,57.05434453,2.907718345,1.1,1,15.22227223,2.083612349,1.832360638,1.47818347,4,4,0.126781714,314.9387851,0.25,10.36666296
43,2.88E-08,14.29094255,1,0.012053967,0,2033.06423,0,1.291734181,1.1,1,22.26356345,1.291734181,1.291734181,1.291734181,1,1,0.137758474,364.4379874,0.25,7.47173099
44,1.32E-08,62.11253509,1,0.002827168,0,2567.288019,0,5.991554003,1.1,1,15.28261053,5.991554003,5.991554003,5.991554003,1,1,0.112428939,6594.032126,0.25,10.78448819
45,2.10E-08,79.51257428,1,0.009266853,0,3545.794826,15.71457042,7.274877169,1.1,1,21.34793383,6.991386944,5.251172646,3.510958349,2,2,0.11285424,828.0461328,0.25,10.99340081
46,1.58E-08,34.86887159,1,0.004920959,0,2859.578124,20.29226025,11.53725427,1.1,1,205.2871374,7.953205129,7.196157624,6.584875875,4,4,0.257824225,716.0079656,0.25,8.546138731
47,3.10E-08,73.47243577,0.473811587,3.279010773,-1.955618042,2725.503586,42.23730154,5.245789606,1.1,0.071428571,241.4834995,4.59696045,1.384795975,1.006874629,14,1,0.276556602,128.1944732,0.25,17.38015794
48,2.24E-08,48.14571239,0.250619684,0.109872103,-1.622237559,3254.385507,70.61102324,4.689933243,1.1,0.444444444,19.71892236,3.402860951,1.617088275,1.064239016,9,4,0.113094597,73.26591439,0.25,7.949245542
49,3.68E-08,37.31507958,1,0.003544807,0,3450.286627,0,5.363583332,1.1,1,29.76943209,5.363583332,5.363583332,5.363583332,1,1,0.127235682,4254.451395,0.25,7.979090201
50,2.15E-08,14.82928526,1,0.011234999,0,2956.249527,0,1.839776054,1.1,1,90.93890919,1.839776054,1.839776054,1.839776054,1,1,0.194374824,881.6488795,0.25,13.6495755
51,1.86E-08,65.69201231,0.645163198,0.509595871,-1.614260274,3446.069027,44.19192739,9.62301065,1.1,0.228571429,81.78306143,5.601111885,1.542583804,1.01149348,35,8,0.178272188,647.5438419,0.25,12.03796389
52,3.59E-08,60.83732057,1,0.002866983,0,1945.304144,0,5.169494122,1.1,1,19.75246785,5.169494122,5.169494122,5.169494122,1,1,0.134332701,3440.042487,0.25,8.337226115
53,1.60E-08,43.82680088,0.42093291,0.651221991,-3.259217078,1840.271412,73.46155236,2.590869306,1.1,1,22.16641721,1.780326109,1.299608931,1.110965036,6,6,0.142202862,50.36039282,0.25,11.35153672
54,3.82E-08,54.97320427,1,0.002592087,0,2238.802554,0,7.578178444,1.1,1,57.5362505,7.578178444,7.578178444,7.578178444,1,1,0.183067978,3747.751862,0.25,11.26200274
55,1.36E-08,60.55123891,1,0.002877951,0,1474.273537,0,9.051236356,1.1,1,71.02319757,9.051236356,9.051236356,9.051236356,1,1,0.225724057,6629.184792,0.25,8.396915434
56,1.95E-08,42.94890875,1,0.402421951,0,1667.624883,84.46673246,2.481498692,1.1,1,25.16381572,1.75832877,1.555481573,1.292465239,4,4,0.153295653,130.9453747,0.25,13.08252697
57,2.52E-08,29.35520092,0.322446805,0.907791853,-1.234243922,1977.221725,103.9772813,13.68890794,1.1,0.3,738.5720238,8.567332921,2.749972206,1.100465048,20,6,0.446768923,1170.757493,0.25,12.6945464
58,2.25E-08,43.39170801,1,0.44552803,0,1610.503431,224.1435414,5.287187976,1.1,0.5,54.5959051,4.83888975,2.239784125,1.203192121,4,2,0.200772057,31.66907133,0.25,11.94842991
59,2.74E-08,20.08105169,1,0.005759954,0,3007.565743,0,3.03277785,1.1,1,25.76904152,3.03277785,3.03277785,3.03277785,1,1,0.126939907,914.3229819,0.25,7.47173099
60,4.04E-08,58.89537558,1,0.002268791,0,3583.083287,0,16.42126965,1.1,1,386.2724603,16.42126965,16.42126965,16.42126965,1,1,0.295245131,1662.854739,0.25,7.262818374
61,1.70E-08,20.49558885,1,0.045769215,0,3716.965896,485.2927009,2.536364958,1.1,1,15.58306076,2.316404315,1.944398383,1.572392451,2,2,0.100028831,85.81988644,0.25,7.262818374
62,3.23E-08,62.02117603,1,0.002950907,0,1647.902431,0,4.011843056,1.1,1,16.644468,4.011843056,4.011843056,4.011843056,1,1,0.134096241,4531.629941,0.25,12.72439106
63,3.46E-08,56.17095122,1,0.002415895,0,3208.270026,0,6.185537509,1.1,1,26.66965476,6.185537509,6.185537509,6.185537509,1,1,0.125666434,3154.201732,0.25,6.874837801
64,3.37E-08,48.90764349,1,0.002705097,0,3496.091816,0,6.358259191,1.1,1,32.48703892,6.358259191,6.358259191,6.358259191,1,1,0.130420611,2113.173959,0.25,6.695769844
65,3.98E-08,33.6208465,0.538550482,0.03126812,-1.591888003,3726.096774,14.95770494,5.81271994,1.1,0.181818182,49.9330067,5.062937941,1.64862147,1.13323192,11,2,0.147349385,287.1495729,0.25,6.576391206
66,2.70E-08,5.883457913,1,0.006492138,0,3643.952685,0,0,1.1,0,36.20115539,0,0,0,0,0,0.133358396,2732.206034,0.25,8.247692137
67,1.02E-08,33.85669608,1,0.003228903,0,3834.093609,0,5.935335895,1.1,1,27.29604237,5.935335895,5.935335895,5.935335895,1,1,0.119339108,2107.472459,0.25,9.381789197
68,4.06E-08,45.36790138,0.555610015,0.313314199,-1.544068099,2204.638796,42.35327183,6.910912333,1.1,0.333333333,169.8972167,4.817835889,2.126944105,1.046684232,15,5,0.26398955,226.5818757,0.25,13.23175027
69,2.63E-08,22.44169118,1,0.00693512,0,2985.843411,0,2.274797523,1.1,1,15.46389898,2.274797523,2.274797523,2.274797523,1,1,0.107329998,1848.45086,0.25,11.32169206
70,3.32E-08,29.84695568,1,0.183485031,0,2103.859955,0,0,1.1,0,21.52719858,0,0,0,0,0,0.134677184,42.15554043,0.25,12.09765321
71,3.87E-08,67.13812561,0.359324375,0.515452862,-5.877544693,3478.453238,27.12774709,2.263301476,1.1,1,20.53845827,1.459346316,1.14330212,1.048485884,7,7,0.112123769,97.79133366,0.25,8.486449412
72,3.77E-08,46.88319626,1,0.003205061,0,2641.164063,0,8.162834262,1.1,1,71.30099011,8.162834262,8.162834262,8.162834262,1,1,0.186096065,1072.454038,0.25,8.844585326
73,3.46E-08,23.61854108,1,0.004901886,0,3018.530192,0,5.696366996,1.1,1,82.58740748,5.696366996,5.696366996,5.696366996,1,1,0.18692895,8532.19704,0.25,6.815148482
74,2.50E-08,70.82849269,0.428177605,0.035393,-0.955140878,3756.180175,8.02833762,11.97444073,1.1,0.1,92.28062337,11.73705192,1.617911264,1.005113856,10,1,0.180339903,1156.211491,0.25,10.66510955
75,2.79E-08,16.31357685,1,0.582262039,0,3745.912949,0,0,1.1,0,36.63013625,0,0,0,0,0,0.132657176,170.0588444,0.25,13.88833278
76,3.32E-08,52.99758457,0.334085349,0.209388018,-2.202940056,2312.510938,61.37806323,4.793312775,1.1,0.416666667,34.77024861,3.324642727,1.618631508,1.188446231,12,5,0.153112905,299.7324962,0.25,8.546138731
77,1.57E-08,44.89592336,1,0.002750874,0,3722.406539,0,8.067651454,1.1,1,62.43081872,8.067651454,8.067651454,8.067651454,1,1,0.158792093,7104.107755,0.25,6.457012568
78,2.20E-08,72.70328522,0.33981054,0.333792925,-2.873434751,1461.973519,57.68534228,4.507982846,1.1,0.571428571,32.86736844,3.155162728,1.645166959,1.221547109,14,8,0.175083656,138.8841746,0.25,8.844585326
79,3.21E-08,21.63758,0.108552192,96.56358194,-1.618350369,2468.672009,684.4530164,37.44211958,1.1,0.002906977,26262.60936,31.30285577,1.767019454,1.002102723,344,1,1.364358886,65.66719177,0.25,12.36625514
80,1.05E-08,86.95251761,1,0.002092123,0,3627.394408,0,10.39676853,1.1,1,45.2235865,10.39676853,10.39676853,10.39676853,1,1,0.143844702,3963.108067,0.25,11.41122604
81,2.08E-08,43.53173869,0.423315968,2.415177107,-1.973575291,3127.001321,79.81310397,6.508575108,1.1,0.586206897,118.7747281,3.3665001,1.989107101,1.011253402,29,17,0.208530279,33.93795024,0.25,11.76936195
82,2.72E-08,67.2171398,0.384859899,0.130262136,-1.15821806,3646.114526,35.99716917,5.733738018,1.1,0.142857143,21.97312767,5.501790629,1.437266369,1.034279867,7,1,0.112890567,339.0830606,0.25,11.88874059
83,1.88E-08,43.39809644,0.49374007,2.627368927,-2.635459189,2672.908148,86.37891384,6.251103845,1.1,0.1,140.3891174,4.074532704,1.380670784,1.01847785,40,4,0.232320179,31.05218342,0.25,6.307789271
84,3.20E-08,36.84775943,1,0.004052877,0,1461.825197,0,3.605851546,1.1,1,30.3221952,3.605851546,3.605851546,3.605851546,1,1,0.170448112,704.4084519,0.25,11.82905127
85,3.52E-08,54.57754165,1,0.002567053,0,3186.706214,0,5.90593202,1.1,1,22.92130911,5.90593202,5.90593202,5.90593202,1,1,0.119748365,1130.805051,0.25,8.546138731
86,3.47E-08,44.35887378,0.356178221,0.515931129,-1.316760674,3067.033416,29.40904945,11.36550114,1.1,0.086956522,233.5098639,9.633519314,2.032643788,1.01424754,23,2,0.262925498,200.7281098,0.25,7.650798947
87,3.26E-08,70.63678225,1,0.002936125,0,3387.796842,0,5.860148043,1.1,1,17.22870428,5.860148043,5.860148043,5.860148043,1,1,0.106679806,1541.692778,0.25,7.620954288
88,2.25E-08,31.16878911,1,0.01101017,0,2056.780524,86.54103104,3.203246353,1.1,1,20.36549688,2.798670268,2.50953941,2.220408552,2,2,0.133210814,687.5363937,0.25,12.3960998
89,1.16E-08,16.77777696,0.148826782,1.108347178,-1.53901321,2731.612037,451.9878942,4.345311008,1.1,0.285714286,153.2145562,3.656286397,1.453248521,1.171394671,7,2,0.237463829,37.14688389,0.25,6.755459163
90,1.70E-08,46.9954027,0.342878365,0.514514923,-1.651361872,2826.559738,105.0510352,4.289756223,1.1,0.333333333,25.65378985,3.777780174,1.247814131,1.015184299,9,3,0.129400191,189.7695423,0.25,10.15775034
91,2.13E-08,36.57235335,1,0.243840933,0,3277.739188,112.1513099,2.852254811,1.1,0.666666667,17.54503999,2.657758223,1.461893146,1.093154249,3,2,0.108516835,396.0291207,0.25,13.35112891
92,1.90E-08,12.82691255,1,0.0100348,0,3938.685303,0,0,1.1,0,22.4601797,0,0,0,0,0,0.110830114,1287.172163,0.25,30.72072072
93,1.26E-08,39.23455333,1,1.533560991,0,1403.159369,92.5238825,2.288806256,1.1,1,42.94736338,1.612240339,1.384940854,1.354795705,4,4,0.194049993,48.47899317,0.25,12.21703185
94,4.19E-08,60.32634921,1,0.107890844,0,2936.864795,54.70413812,2.606191325,1.1,1,21.83734766,1.940785779,1.787508067,1.672710827,3,3,0.121080938,354.1570035,0.25,14.03755607
95,3.78E-08,67.57591749,1,0.08958602,0,2810.58439,34.42619268,3.301429569,1.1,0.75,15.92453284,2.596649089,1.915957198,1.070839124,4,3,0.110592876,36.83152978,0.25,11.91858525
96,2.47E-08,55.9088389,0.279620899,0.089650869,-1.146181692,2562.816115,48.62835165,4.920501989,1.1,0.333333333,21.11781419,4.426947589,1.432894545,1.041686223,6,2,0.125299009,409.1700271,0.25,12.18718719
97,1.08E-08,61.13240311,0.19301351,1.683398962,-1.549437561,3034.666491,67.98235653,4.885724457,1.1,0.333333333,44.96967373,4.218673421,1.583599694,1.023753577,9,3,0.152372544,31.55832008,0.25,12.27672117
98,1.28E-08,28.14531357,0.137980945,0.498902798,-1.297777872,2814.644671,236.0633334,3.095044244,1.1,0.2,31.36530779,2.894673916,1.121534682,1.060073364,5,1,0.138562525,41.48429055,0.25,6.636080525
99,3.16E-08,28.95688461,1,0.005094051,0,1413.737995,0,2.8425025,1.1,1,18.32383853,2.8425025,2.8425025,2.8425025,1,1,0.14572016,551.3255351,0.25,7.262818374
100,3.58E-08,26.44012672,1,0.004658222,0,3496.656235,0,3.310455542,1.1,1,16.92876937,3.310455542,3.310455542,3.310455542,1,1,0.104944886,8080.951304,0.25,7.083750417
101,1.52E-08,13.85463035,1,0.028620005,0,3048.45585,1298.929682,5.081574716,1.1,1,359.9885994,4.219955686,4.023698723,3.827441761,2,2,0.304350072,155.7302093,0.25,8.307381456
102,3.04E-08,49.34903079,1,0.003177881,0,2458.059007,0,5.741329039,1.1,1,26.19991706,5.741329039,5.741329039,5.741329039,1,1,0.136523161,7585.842216,0.25,8.546138731
103,3.87E-08,42.94772725,0.198486634,0.656641006,-2.13678902,3159.252301,56.01977681,3.721863115,1.1,0.666666667,52.8910045,2.596731978,1.464018803,1.009873743,9,6,0.158697334,40.29593253,0.25,10.66510955
104,3.61E-08,31.55900443,1,0.003592014,0,1601.38511,0,6.418516591,1.1,1,94.81002284,6.418516591,6.418516591,6.418516591,1,1,0.241781621,3862.454031,0.25,6.90468246
105,1.64E-08,62.92294707,1,0.007246017,0,2123.424363,43.69575525,5.366962133,1.1,1,16.99168329,4.472124357,3.252447563,3.132700322,3,3,0.124080538,255.0538182,0.25,8.158158158
106,4.19E-08,62.94087903,0.416595729,1.104969025,-1.796334282,2877.876719,53.0597993,6.468208048,1.1,0.105263158,78.12158283,5.690576172,1.31570598,1.032844467,19,2,0.186438992,33.86604228,0.25,7.262818374
107,4.05E-08,76.202403,0.442516506,0.030950069,-0.76186805,3489.288985,11.36844046,11.89233369,1.1,0.166666667,126.5744455,11.81265387,1.85018867,1.624728714,6,1,0.205355731,2466.347595,0.25,16.06699292
108,3.48E-08,29.40057947,1,0.093886137,0,1530.031207,0,1.114004887,1.1,1,28.45411532,1.114004887,1.114004887,1.114004887,1,1,0.164355937,315.7003794,0.25,12.45578912
109,2.42E-08,66.58019076,0.617346899,0.053102732,-1.53117732,1606.298973,49.39438781,4.73328193,1.1,0.6,20.40667552,2.996417668,1.865520316,1.020860639,10,6,0.144750172,336.5922672,0.25,7.710488266
110,3.22E-08,89.7443598,0.662750906,1.246122122,-1.671309767,3709.90678,47.92670148,10.94117592,1.1,0.104166667,166.3571565,7.131070587,1.408261852,1.002948191,48,5,0.220392407,171.7128708,0.25,7.740332926
111,3.64E-08,7.81512594,1,0.008586884,0,2064.346306,0,0,1.1,0,35.56056273,0,0,0,0,0,0.160213517,4541.327319,0.25,7.113595077
112,1.15E-08,41.37809756,1,0.697551727,0,3889.592845,79.59848989,2.211451511,1.1,1,16.65929924,2.096675681,1.632904215,1.169132748,2,2,0.100744495,67.06590851,0.25,11.17246877
113,2.66E-08,70.08784974,1,0.002314806,0,2898.084449,0,7.385578324,1.1,1,28.75974037,7.385578324,7.385578324,7.385578324,1,1,0.133309706,6661.929551,0.25,10.81433285
114,3.31E-08,41.12109693,1,0.295373917,0,3347.460788,90.89225862,2.73647339,1.1,1,17.76131776,2.151496277,2.075841261,1.166508019,3,3,0.108199111,36.95688598,0.25,7.352352352
115,3.66E-08,40.16866651,1,0.003998041,0,2226.439715,0,2.864996233,1.1,1,36.55660796,2.864996233,2.864996233,2.864996233,1,1,0.157672316,4067.276769,0.25,16.30575019
116,2.65E-08,70.28328905,1,0.002597332,0,2803.831679,0,6.229092465,1.1,1,21.62857582,6.229092465,6.229092465,6.229092465,1,1,0.122573276,1283.013775,0.25,7.232973714
117,1.92E-08,30.36726005,1,0.004275084,0,2267.265143,0,4.376593378,1.1,1,25.28287564,4.376593378,4.376593378,4.376593378,1,1,0.13859424,740.2173266,0.25,8.03877952
118,1.75E-08,40.55765242,1,0.003197193,0,2883.360789,0,5.529308011,1.1,1,26.87154994,5.529308011,5.529308011,5.529308011,1,1,0.130547444,5106.13094,0.25,6.815148482
119,2.63E-08,32.54379038,1,0.068426132,0,1534.33151,208.3327725,2.643281594,1.1,0.5,16.70493814,2.585797754,1.821094749,1.056391744,2,1,0.137492503,139.9374742,0.25,7.203129055
120,1.48E-08,40.0835683,0.282125098,0.073677063,-0.658572609,2471.468055,86.97577796,9.039794087,1.1,0.4,89.35772819,8.158159968,2.820404257,1.032674775,5,2,0.205130152,674.8051356,0.25,10.4860416
121,2.66E-08,69.30975791,0.336198202,0.229319811,-1.613317903,1813.650371,53.33208253,6.146432218,1.1,0.5,62.5973068,4.441172356,2.060098225,1.025278393,14,7,0.201978196,37.98090436,0.25,12.63485708
122,3.06E-08,79.68170438,1,0.002394915,0,2794.627759,0,6.231196534,1.1,1,21.28641803,6.231196534,6.231196534,6.231196534,1,1,0.122057181,1185.290302,0.25,7.024061098
123,3.37E-08,71.32877931,1,0.239385843,0,2400.434929,82.56380596,3.791087834,1.1,0.5,18.4572929,3.322301922,1.858454133,1.039614909,4,2,0.122441832,41.16970219,0.25,11.64998332
124,2.96E-08,45.26750562,1,0.053823948,0,1477.316123,0,1.021388262,1.1,1,26.03684812,1.021388262,1.021388262,1.021388262,1,1,0.161439122,160.7287106,0.25,18.30534238
125,2.96E-08,52.94908714,1,0.003111362,0,3723.924482,0,4.652949005,1.1,1,15.29208152,4.652949005,4.652949005,4.652949005,1,1,0.099340356,4163.338936,0.25,14.78367256
126,1.38E-08,52.60675853,1,0.004049778,0,2645.370127,0,6.267992754,1.1,1,22.97808185,6.267992754,6.267992754,6.267992754,1,1,0.127520372,5109.591521,0.25,18.81270159
127,2.80E-08,64.00486627,1,0.004791975,0,3887.565145,35.56009675,6.934916984,1.1,0.5,27.69252624,6.839495236,4.612610654,2.385726072,2,1,0.119361819,323.3739613,0.25,7.262818374
128,3.58E-08,80.44298219,1,0.002497911,0,1773.721481,0,9.828156229,1.1,1,83.08443481,9.828156229,9.828156229,9.828156229,1,1,0.223622352,1222.821431,0.25,10.36666296
129,2.76E-08,46.10577106,0.756899611,0.419916868,-1.285696616,3736.183254,32.03790814,7.287184856,1.1,0.333333333,77.05628801,5.214757677,1.370070759,1.044197336,15,5,0.170123288,838.4963865,0.25,10.57557558
130,2.24E-08,66.71239741,0.599056649,12.02073288,-2.082807138,2311.064897,64.4641343,7.854100313,1.1,0.139534884,560.6740277,5.630107178,1.435951234,1.016192105,43,6,0.386904009,146.3049986,0.25,16.06699292
131,2.15E-08,32.0528223,1,0.00443697,0,1875.624223,0,4.416919955,1.1,1,37.51264909,4.416919955,4.416919955,4.416919955,1,1,0.168389276,3336.306247,0.25,13.70926482
132,3.49E-08,26.50575254,1,0.468608141,0,3844.728581,110.2522531,1.808803211,1.1,1,22.08550512,1.288485209,1.268511411,1.202232462,3,3,0.111100926,72.45909245,0.25,6.397323249
133,1.35E-08,65.32305728,1,0.00226593,0,2650.078697,0,12.23779463,1.1,1,158.1432809,12.23779463,12.23779463,12.23779463,1,1,0.242419632,1013.940005,0.25,6.636080525
134,2.60E-08,31.92466718,1,0.533048868,0,3525.340537,57.75168724,1.797401945,1.1,1,18.44511465,1.501174235,1.422230356,1.343286477,2,2,0.107695418,40.16400035,0.25,12.78408038
135,3.53E-08,17.41261751,1,0.419239044,0,1840.22276,0,0,1.1,0,30.41915257,0,0,0,0,0,0.158026299,74.85674754,0.25,18.90223557
136,3.39E-08,34.23700979,1,0.310987949,0,2962.058059,117.2027144,3.638840928,1.1,0.75,32.77552612,2.999906361,2.117758112,1.140689752,4,3,0.138236427,171.8971371,0.25,8.188002818
