,Ablation coef.,Angle,Aspect Ratio,CPU Time (s),CSFD exponent,Density [kg/m3],Dispersion [m],Effective Diameter [m],Frag. sep. coef.,Large Crater Fraction,Mass [kg],Maximum Diameter [m],Median Diameter [m],Minimum Diameter [m],No. of Craters,No. of Large Craters,Radius [m],Strength [kPa],Strength exponent,Velocity [km/s]
0,3.612045223729865e-08,76.05739785788377,1.0,0.002810001373291016,0.0,3549.284543551773,0.0,5.82642098920039,2.1,1.0,16.895050128093608,5.82642098920039,5.82642098920039,5.82642098920039,1.0,1.0,0.10435422070003797,2799.449023697265,0.25,7.113595076558039
1,2.7455423971507383e-08,35.57554240987718,1.0,0.4844660758972168,0.0,3995.292760039858,354.26664823186087,3.0121524360640817,2.1,0.6666666666666666,24.62410943578001,2.412102194860987,2.27474302657943,1.1509650721997169,3.0,2.0,0.11373857208824956,95.45663666126906,0.25,12.008119230341453
2,1.0649830578697512e-08,72.8578432511758,1.0,0.002336025238037109,0.0,2316.241008103397,0.0,6.594988442876425,2.1,1.0,20.947126684238366,6.594988442876425,6.594988442876425,6.594988442876425,1.0,1.0,0.12924607641005575,3217.883135542521,0.25,8.188002817632448
3,3.2962001349454584e-08,59.90112876282246,0.2967886915526107,0.22070789337158206,-0.9147921631418804,3171.134714214674,82.00316877065525,6.034156855477638,2.1,0.6,56.49503419331321,4.974753112315325,3.344828542085798,1.0324414273875244,5.0,3.0,0.16202013569246326,181.03305515933516,0.25,14.903051199347493
4,3.4889318868738733e-08,32.68157076675181,1.0,0.003610849380493164,0.0,3469.064532110557,0.0,4.603493703655597,2.1,1.0,25.53607110792681,4.603493703655597,4.603493703655597,4.603493703655597,1.0,1.0,0.12067510822848075,5651.078843706779,0.25,8.963963963963963
5,3.2014771507616875e-08,46.402612820135936,1.0,0.4049489498138428,0.0,3181.31764879734,0.0,0.0,2.1,0.0,16.601714223792712,0.0,0.0,0.0,0.0,0.0,0.10760169102138717,90.47110356726715,0.25,11.560449338227114
6,1.1062690076469916e-08,45.1008421597421,1.0,0.007816076278686523,0.0,2034.2761394327813,65.13512405990174,15.005166899934581,2.1,0.6666666666666666,264.938153208637,12.934979784276875,10.383330937947877,4.5601090441469925,3.0,2.0,0.31444787444532274,305.5049638416978,0.25,12.903459014570124
7,4.030421199514882e-08,80.67304683724231,0.4516743978732318,0.24081897735595706,-1.0583071963829491,2684.9160308787546,70.28945747051563,6.7114980316221,2.1,0.5714285714285714,44.552893109369066,4.666334080611544,2.7633007744904448,1.1753071594356888,7.0,4.0,0.15822879882520582,111.156148361928,0.25,6.874837800763728
8,3.577313490207616e-08,17.401235857546123,1.0,0.014334917068481444,0.0,1405.536302976105,0.0,0.0,2.1,0.0,25.843995195407253,0.0,0.0,0.0,0.0,0.0,0.16373555328317002,1399.946029398346,0.25,11.978274570867164
9,1.4458409496645454e-08,27.3400385299489,1.0,0.005272150039672852,0.0,3314.781371107083,0.0,6.470502326034982,2.1,1.0,70.20610535866274,6.470502326034982,6.470502326034982,6.470502326034982,1.0,1.0,0.17163682053586926,3247.326673050957,0.25,6.516701887072258
