,Ablation coef.,Angle,Aspect Ratio,CPU Time (s),CSFD exponent,Density [kg/m3],Dispersion [m],Effective Diameter [m],Frag. sep. coef.,Large Crater Fraction,Mass [kg],Maximum Diameter [m],Median Diameter [m],Minimum Diameter [m],No. of Craters,No. of Large Craters,Radius [m],Strength [kPa],Strength exponent,Velocity [km/s]
15,2.48E-08,82.33651316,0.851440067,10.76816201,-1.83310677,2963.812011,61.40247769,18.55987911,1.1,0.020134228,914.686161,13.99022163,1.60619447,1.002401607,149,3,0.419222209,191.7949853,0.25,14.33600267
16,4.09E-08,25.63721939,1,0.314450264,0,2843.713145,0,1.222650378,1.1,1,27.43080365,1.222650378,1.222650378,1.222650378,1,1,0.132054958,158.3330299,0.25,10.96355615
17,2.47E-08,17.88250181,1,0.538948059,0,1908.457368,0,0,1.1,0,19.41376347,0,0,0,0,0,0.134414531,64.76749124,0.25,8.158158158
18,1.24E-08,66.69678461,0.380016933,0.446744204,-1.969325221,1630.906144,64.09944931,4.392768408,1.1,0.4,19.87593707,3.596344606,1.622807355,1.015401454,10,4,0.14275895,10.7812461,0.25,9.680235791
19,3.33E-08,61.70139511,1,0.356544018,0,1419.383121,51.48878471,1.538719371,1.1,1,16.317854,1.347759424,1.20447226,1.061185095,2,2,0.140009745,20.4506969,0.25,11.20231342
20,3.14E-08,76.82487813,1,0.002650023,0,1898.525027,0,11.36304779,1.1,1,124.6305128,11.36304779,11.36304779,11.36304779,1,1,0.25024946,1123.100287,0.25,7.889556223
21,1.43E-08,33.58284838,0.301664131,4.706410885,-2.208959856,3696.806431,151.3536182,8.983469412,1.1,0.15625,240.0025988,4.826173531,1.437916071,1.015654154,64,10,0.249325601,81.20451214,0.25,10.09806102
22,1.65E-08,31.63600729,1,0.746819019,0,2423.588166,0,0,1.1,0,15.10341991,0,0,0,0,0,0.114158772,25.65528302,0.25,14.12709005
23,1.54E-08,49.22220929,0.455572203,0.701473713,-3.176750803,3613.932602,72.85803498,3.658723526,1.1,0.769230769,22.67231213,2.439849564,1.486129551,1.030304377,13,10,0.114413091,12.98682206,0.25,6.546546547
24,2.33E-08,18.46753026,1,0.22424984,0,2984.384984,0,1.041044229,1.1,1,48.43986577,1.041044229,1.041044229,1.041044229,1,1,0.157067558,531.4833958,0.25,15.20149779
25,2.01E-08,34.40272285,1,0.004167795,0,2401.446295,0,4.038886769,1.1,1,16.49089424,4.038886769,4.038886769,4.038886769,1,1,0.117912787,1444.315463,0.25,8.06862418
26,2.96E-08,26.34538813,1,1.177685022,0,2910.874834,0,1.256726091,1.1,1,39.39889963,1.256726091,1.256726091,1.256726091,1,1,0.147839556,31.95240405,0.25,14.39569199
27,1.76E-08,70.11411593,0.455944466,0.005500078,-2.534375567,3999.245626,16.3389765,7.431226675,1.1,1,25.94354057,5.984572891,3.685389364,3.144757734,5,5,0.115696668,576.6866521,0.25,8.396915434
28,4.15E-08,37.22833432,1,0.134162188,0,1460.116414,281.8359975,2.138814214,1.1,0.5,43.42348779,2.059928937,1.537055172,1.014181406,2,1,0.192198298,380.2596152,0.25,12.03796389
29,1.62E-08,24.76400087,1,0.893534899,0,1641.681939,203.7736336,1.923676193,1.1,1,56.6310679,1.755931426,1.475241179,1.194550931,2,2,0.20194156,411.0003958,0.25,12.8437697
30,1.16E-08,62.08625464,0.260614367,1.079412937,-3.338979762,2765.725766,59.56054924,2.121041777,1.1,1,20.62709645,1.594298129,1.118175232,1.003604839,5,5,0.121203025,12.02050772,0.25,12.00811923
31,3.66E-08,41.12854892,1,0.491966009,0,1437.72326,115.2938829,2.112689237,1.1,1,48.66462134,1.716725364,1.675845968,1.634966573,2,2,0.200670322,63.99494249,0.25,11.590294
32,1.57E-08,35.94093136,1,0.156851053,0,3686.900776,65.52229137,2.14998584,1.1,1,22.19799915,1.807452619,1.142531105,1.014327258,4,4,0.112855117,305.2482462,0.25,20.81229378
33,2.87E-08,63.57403896,1,0.002698898,0,2984.764156,0,5.780961658,1.1,1,19.57343387,5.780961658,5.780961658,5.780961658,1,1,0.116115304,665.192717,0.25,6.844993141
34,1.35E-08,32.92383117,1,0.810814857,0,2568.044998,0,1.392612898,1.1,1,15.18178916,1.392612898,1.392612898,1.392612898,1,1,0.112170134,16.23676755,0.25,11.17246877
35,1.58E-08,48.72570603,0.195731255,2.32810688,-1.142571365,1740.014976,125.0728971,6.032029648,1.1,0.375,100.9258464,4.768507787,1.692067957,1.048068991,8,3,0.24013397,22.34868718,0.25,11.05309013
36,4.09E-08,65.99490468,1,0.337945938,0,2731.243773,0,0,1.1,0,24.96119403,0,0,0,0,0,0.129699637,103.4870967,0.25,14.7538279
37,2.50E-08,25.14022342,0.161209658,0.062814951,-0.9992361,3432.769825,169.4753879,4.805455492,1.1,0.4,48.43811623,3.739015158,1.434099472,1.211217159,5,2,0.149905644,224.6444309,0.25,7.50157565
38,2.28E-08,71.57818593,0.628865012,0.575344801,-1.582672403,2137.09782,45.48775172,10.6316671,1.1,0.137931034,142.1807064,7.900174663,1.737938149,1.030870379,29,4,0.251367554,185.9703994,0.25,11.14262411
39,1.28E-08,14.42787972,1,0.121330976,0,3281.505032,0,0,1.1,0,17.78299996,0,0,0,0,0,0.108963518,410.8360476,0.25,15.0522745
40,1.63E-08,24.11960792,1,0.674679995,0,3585.81162,0,0,1.1,0,19.27792603,0,0,0,0,0,0.108674607,15.26903864,0.25,7.322507693
41,3.60E-08,71.44039558,1,0.002423048,0,3464.792342,0,7.410731157,1.1,1,30.04451338,7.410731157,7.410731157,7.410731157,1,1,0.127448027,1686.324528,0.25,9.978682386
42,4.02E-08,71.04906264,1,0.008023977,0,1444.232043,37.09192743,5.999052357,1.1,1,54.83144238,4.673104522,4.535747755,2.738314293,3,3,0.208497745,304.7914614,0.25,12.18718719
43,4.11E-08,60.0155801,0.504449579,0.084986925,-1.214181992,2239.762551,37.79349861,9.120564333,1.1,0.444444444,102.255212,6.766238374,2.712509216,1.355459014,9,4,0.22171664,215.2603049,0.25,7.113595077
44,1.58E-08,16.14185851,1,0.009788036,0,3256.210218,0,1.677833014,1.1,1,15.87869996,1.677833014,1.677833014,1.677833014,1,1,0.10519731,556.334475,0.25,10.60542024
45,2.96E-08,36.81102028,1,0.359602928,0,2276.68687,112.0430768,2.177510817,1.1,1,31.28869954,1.662703092,1.320947614,1.014435434,4,4,0.148593062,17.56966284,0.25,13.97786676
46,2.36E-08,40.57112671,1,0.095617771,0,3324.946326,93.72368392,3.823467961,1.1,0.5,15.39366315,3.763320856,2.568892941,1.374465026,2,1,0.103392629,302.321893,0.25,7.053905758
47,2.36E-08,78.03018608,0.480832191,0.20779705,-1.7735416,3339.198202,31.05069697,7.572641537,1.1,0.266666667,49.0197105,4.517389165,1.450467924,1.012247406,30,8,0.151896108,109.7909373,0.25,7.322507693
48,1.78E-08,68.72877177,0.735915662,0.632213116,-1.741348311,2914.031617,59.87335596,6.54946573,1.1,0.25,49.43534636,4.530747419,1.532674577,1.009237196,20,5,0.159398747,50.98120936,0.25,7.919400882
49,1.25E-08,55.30884395,0.638246669,2.311604977,-1.952705227,1599.217807,70.90598474,13.24569216,1.1,0.076086957,483.951832,8.103229923,1.682319719,1.01116286,92,7,0.416487499,254.8707274,0.25,6.33763393
50,2.36E-08,31.55966237,0.089882933,0.278642893,-1.132654906,3089.945334,139.2247099,4.895758171,1.1,0.333333333,45.87745753,4.455521987,1.32518315,1.073410494,6,2,0.152470788,137.7389784,0.25,9.351944537
51,1.85E-08,75.52929013,1,0.002242088,0,2583.671634,0,8.78336095,1.1,1,45.6944909,8.78336095,8.78336095,8.78336095,1,1,0.161626526,1690.339372,0.25,8.575983391
52,1.95E-08,28.86851025,1,0.003884077,0,3596.404931,0,4.8955775,1.1,1,31.16720798,4.8955775,4.8955775,4.8955775,1,1,0.127422729,479.5906865,0.25,6.397323249
53,1.88E-08,61.3311108,1,0.00223279,0,3517.439252,0,8.020615495,1.1,1,41.58850315,8.020615495,8.020615495,8.020615495,1,1,0.141325118,866.9243868,0.25,7.262818374
54,1.93E-08,35.7992054,0.222681398,47.94362116,-2.165690047,2740.370802,186.5840102,13.51672113,1.1,0.089385475,1727.134745,6.150755313,1.388055768,1.000565348,179,16,0.531874815,9.276265486,0.25,11.62013866
55,3.29E-08,71.70227539,0.620546762,0.117665052,-1.394363913,3660.504382,48.08627268,5.195968622,1.1,0.4,26.53209704,3.526415219,1.514532908,1.018383669,10,4,0.120055118,667.2168612,0.25,12.78408038
56,2.30E-08,63.123442,1,0.685801029,0,3315.509628,42.4098362,1.351288048,1.1,1,17.2671869,1.098577943,1.071852057,1.045126172,2,2,0.107529484,49.59015021,0.25,14.33600267
57,2.12E-08,22.29692195,0.11940308,0.707625151,-2.118200994,3446.834284,320.6817933,2.804764715,1.1,0.8,45.39116965,2.056591654,1.639550901,1.008388878,5,4,0.14649432,193.7084526,0.25,7.053905758
58,1.17E-08,25.29929688,1,0.74724412,0,2192.325586,0,0,1.1,0,16.42751941,0,0,0,0,0,0.121392757,22.54415135,0.25,8.06862418
59,2.08E-08,26.63184947,0.261582592,5.650985241,-1.981928674,1713.758747,266.4544398,6.670516703,1.1,0.344827586,402.2163527,4.232404825,1.822262481,1.011883147,29,10,0.38265478,10.35379966,0.25,7.412041671
60,2.81E-08,62.40769033,1,0.878819227,0,3184.34554,55.68577058,2.14316205,1.1,1,25.31792013,1.641230219,1.519653844,1.241502663,3,3,0.123814947,13.88948829,0.25,11.38138138
61,2.67E-08,60.64896572,0.308111311,0.293080091,-1.570355806,3967.822899,45.34594566,6.805235884,1.1,0.266666667,39.97481042,4.555122575,1.965492634,1.004630476,15,4,0.133982633,31.69453595,0.25,7.143439736
62,3.14E-08,20.58605086,0.082446337,0.557853937,-1.031074137,1785.811917,1106.355241,5.253268367,1.1,0.4,204.6049884,4.448748695,1.484981291,1.313722605,5,2,0.301298727,153.84805,0.25,8.575983391
63,1.03E-08,26.37371292,0.105977245,0.821684837,-1.781512079,3419.96796,236.7704994,3.838147737,1.1,0.857142857,40.62141866,2.408421328,2.01717412,1.117803617,7,6,0.141540746,70.03821868,0.25,10.3368183
64,2.92E-08,45.61210346,1,0.003452301,0,1494.916415,0,5.149911439,1.1,1,29.60891258,5.149911439,5.149911439,5.149911439,1,1,0.167843932,1262.015551,0.25,8.008934861
65,3.91E-08,28.18544943,1,2.549941063,0,1437.498252,0,0,1.1,0,92.55644918,0,0,0,0,0,0.248639572,21.5286234,0.25,11.50076002
66,3.33E-08,14.54799297,1,0.682507753,0,3678.500447,0,0,1.1,0,32.78315504,0,0,0,0,0,0.128616625,95.27191396,0.25,6.636080525
67,2.63E-08,55.10975326,0.36979223,2.738478184,-1.397683838,3110.795528,51.31362609,7.56043611,1.1,0.071428571,163.5753066,6.630098719,1.842034584,1.032995265,14,1,0.232408793,7.490410388,0.25,15.41041041
68,1.68E-08,15.87031288,1,0.011356831,0,1569.857568,0,1.282309488,1.1,1,25.59594581,1.282309488,1.282309488,1.282309488,1,1,0.157304365,516.9186153,0.25,11.23215808
69,3.83E-08,88.35080393,0.508356578,3.147831917,-1.64701462,2086.518934,58.48278288,9.077171088,1.1,0.086956522,404.0023103,7.809002196,1.665591699,1.043564361,23,2,0.358886925,475.5602548,0.25,13.6495755
70,3.98E-08,27.6376713,1,0.171980858,0,2407.271322,307.1742342,2.507841544,1.1,1,25.05459919,2.378276988,1.851094439,1.32391189,2,2,0.135443428,57.78622272,0.25,8.63567271
71,1.57E-08,56.14668144,1,0.002533197,0,2295.881518,0,7.294443251,1.1,1,41.42797815,7.294443251,7.294443251,7.294443251,1,1,0.162711614,1086.252038,0.25,6.93452712
72,3.54E-08,38.48590881,1,0.181107044,0,1646.726893,0,0,1.1,0,28.68201077,0,0,0,0,0,0.160805094,174.8336507,0.25,19.67819672
73,1.26E-08,66.81332157,0.413217086,0.005051136,-2.759461846,2804.325444,10.85879183,6.752050951,1.1,1,17.86362154,4.790397816,3.792855618,2.744207685,5,5,0.114996378,1330.92647,0.25,12.72439106
74,3.06E-08,55.7180608,0.585463227,149.7110109,-1.297664332,3304.851805,42.07376337,11.73276066,1.1,0.157894737,8567.97916,9.960455599,2.170771973,1.104350936,19,3,0.852208642,37.90572593,0.25,25.49790531
75,1.61E-08,60.5164258,0.599793397,0.211865664,-1.865278037,3660.464538,33.70149785,4.274730135,1.1,0.3,15.26307723,3.353853738,1.398988478,1.021619096,10,3,0.099847937,38.00990348,0.25,7.680643607
76,3.83E-08,46.64404015,1,0.008090019,0,3205.748232,34.48695972,4.406049919,1.1,0.666666667,33.87812007,3.974996443,2.663319631,1.56552525,3,2,0.136134153,1476.987185,0.25,14.81351722
77,4.09E-08,50.75898748,1,0.153617144,0,2601.991988,0,0,1.1,0,16.04538552,0,0,0,0,0,0.113758851,173.4202061,0.25,26.84091499
78,2.87E-08,47.5776219,0.473027559,65.28390384,-1.569694921,3696.991985,96.72405522,62.48656104,1.1,0.005865103,19231.43177,54.39136241,1.630888304,1.00128158,341,2,1.074875507,69.47721928,0.25,15.64916769
79,1.87E-08,33.35340314,1,0.452196836,0,3557.295419,0,0,1.1,0,15.0236215,0,0,0,0,0,0.100274083,5.809115572,0.25,7.203129055
80,2.56E-08,48.50609704,0.312158856,0.040740967,-1.265361558,2253.617242,23.28042869,6.003471584,1.1,0.166666667,41.81716078,5.649034458,1.971177876,1.394991475,6,1,0.164233567,120.2571234,0.25,11.7395173
81,2.84E-08,66.59596944,1,0.002473831,0,3933.809789,0,6.592611252,1.1,1,21.3943985,6.592611252,6.592611252,6.592611252,1,1,0.109093625,1693.984947,0.25,8.188002818
82,3.67E-08,28.03453602,0.241468813,1.989655972,-1.051765807,3664.651654,128.4316435,7.729396512,1.1,0.545454545,273.8635501,4.913752365,2.778386303,1.049735174,11,6,0.261298936,259.8386601,0.25,9.918993067
83,1.92E-08,24.17415994,1,0.982629061,0,2485.481937,0,1.125815064,1.1,1,27.69756452,1.125815064,1.125815064,1.125815064,1,1,0.138563056,11.85781048,0.25,8.725206688
84,3.98E-08,47.91252938,0.321141976,11.51364899,-1.926840225,2018.435222,99.48733318,9.007791076,1.1,0.108108108,893.3205912,6.574240584,1.498747998,1.038424617,37,4,0.472753377,48.22201926,0.25,12.5453231
85,2.90E-08,45.43505734,1,0.00279808,0,2822.603802,0,7.785568624,1.1,1,64.5283894,7.785568624,7.785568624,7.785568624,1,1,0.176064081,1591.699189,0.25,6.844993141
86,3.19E-08,30.35230447,1,0.110941887,0,1636.395117,117.321073,1.336804839,1.1,1,20.46117716,1.07558618,1.060817124,1.046048067,2,2,0.14398523,53.40406834,0.25,11.23215808
87,2.80E-08,32.91720975,1,0.277389765,0,2175.516808,0,1.372629364,1.1,1,34.44645749,1.372629364,1.372629364,1.372629364,1,1,0.155775028,133.8315704,0.25,17.38015794
88,4.15E-08,10.17492891,1,0.013537645,0,3233.541407,0,0,1.1,0,15.15557043,0,0,0,0,0,0.103816986,94.49068725,0.25,8.60582805
89,3.77E-08,39.45081396,1,0.420773745,0,3494.990135,66.46955635,1.531856234,1.1,1,16.7081151,1.217446633,1.215832957,1.214219281,2,2,0.104503531,55.54996354,0.25,10.24728432
90,2.84E-08,55.91311509,1,1.635184765,0,3037.69501,0,1.474942401,1.1,1,42.31709606,1.474942401,1.474942401,1.474942401,1,1,0.149266045,17.01770681,0.25,12.5453231
91,1.58E-08,40.92786216,0.391346508,1.132452011,-2.782106375,3655.982451,96.94127617,3.553648085,1.1,0.75,40.6503929,2.280568434,1.314426471,1.026249656,12,9,0.138459899,55.11488619,0.25,10.78448819
92,1.12E-08,35.90383775,0.246418867,0.553723335,-2.70521963,1874.390771,160.7202055,2.51893232,1.1,1,21.23709128,1.876682646,1.459523836,1.027185048,5,5,0.139331323,10.877512,0.25,12.45578912
93,3.25E-08,34.7192962,0.112315752,0.7444067,-1.569275212,3299.565069,141.2192962,4.04263565,1.1,0.8,103.564329,3.097356471,2.381540392,1.208668409,5,4,0.19568384,36.6553631,0.25,15.88792496
94,3.90E-08,31.72614637,1,0.272092819,0,2631.912681,0,1.599722554,1.1,1,16.2322173,1.599722554,1.599722554,1.599722554,1,1,0.11376428,57.49361328,0.25,7.053905758
95,3.31E-08,42.63887777,1,0.062760115,0,1927.090832,0,2.162275147,1.1,1,15.23288893,2.162275147,2.162275147,2.162275147,1,1,0.123574964,580.3484407,0.25,13.47050754
96,2.13E-08,78.83710786,0.420789111,0.080045938,-1.296142878,1888.90392,55.19348919,4.866964694,1.1,0.428571429,18.13086849,4.303365908,1.378312032,1.116603445,7,3,0.131837829,132.6142193,0.25,8.934119304
97,3.86E-08,44.85820664,0.241252634,0.151446104,-1.928966419,3472.377834,59.91559889,3.858388217,1.1,0.625,20.1410284,2.893961633,1.7123644,1.054241548,8,5,0.111460765,33.17487746,0.25,6.576391206
98,2.91E-08,41.62623165,1,0.556534767,0,3741.064145,46.67303679,1.361184097,1.1,1,20.26704148,1.113678063,1.07927715,1.044876238,2,2,0.108952081,34.37570297,0.25,13.85848812
99,3.15E-08,52.67000491,0.444618358,1.368031979,-2.684708024,2153.438223,63.40415995,3.349004896,1.1,0.6,52.61872764,2.501210801,1.298295682,1.045921918,10,6,0.180014065,5.93741631,0.25,7.531420309
100,1.43E-08,39.50685703,0.306036137,94.63143921,-2.164136805,2322.233523,176.2956173,19.29645768,1.1,0.076372315,3659.029962,7.315153824,1.532718248,1.002429113,419,32,0.721866945,13.99426474,0.25,10.81433285
101,3.19E-08,42.29317146,0.265330417,0.123646021,-1.409144125,3618.113324,115.8658726,3.943794683,1.1,0.4,17.44386858,3.513851769,1.664445141,1.058222678,5,2,0.10479905,77.83907534,0.25,6.815148482
102,1.39E-08,60.50469008,1,0.002585888,0,1787.14881,0,7.757211085,1.1,1,47.54603709,7.757211085,7.757211085,7.757211085,1,1,0.185191763,1065.022538,0.25,7.352352352
103,4.01E-08,5.096929163,1,0.004976034,0,1494.978753,0,0,1.1,0,22.58422493,0,0,0,0,0,0.153353557,90.72745808,0.25,13.53019686
104,3.51E-08,26.35549947,0.440328297,0.45747304,-2.235964729,2746.786368,113.9660111,5.052515328,1.1,0.4375,101.694478,3.367681758,1.576698685,1.034941338,16,7,0.20675751,229.0216649,0.25,6.755459163
105,1.76E-08,27.43884423,0.280770221,1.599308014,-1.573960215,3527.439341,118.8254594,9.654528522,1.1,0.2,315.6558621,6.632547592,2.047101558,1.027629367,30,6,0.277473747,147.8387915,0.25,13.5003522
106,3.12E-08,57.20846252,1,0.268065929,0,1637.603277,0,1.601572498,1.1,1,17.73870643,1.601572498,1.601572498,1.601572498,1,1,0.137259226,162.416155,0.25,12.8437697
107,1.26E-08,52.66947253,0.104677284,0.014689922,-0.74004766,1962.017816,23.55343014,9.501903703,1.1,0.4,89.5101442,7.983296866,3.844735318,1.274385605,5,2,0.221663184,344.1750885,0.25,7.829866904
108,2.62E-08,28.38277644,1,7.560496807,0,3781.187313,0,0,1.1,0,225.0739726,0,0,0,0,0,0.242215998,19.58905597,0.25,17.02202202
109,2.34E-08,10.04541356,1,0.01175499,0,3290.848803,0,0,1.1,0,15.6422589,0,0,0,0,0,0.104304003,811.9769245,0.25,11.11277945
110,1.60E-08,52.35035286,0.321838451,0.352506161,-4.089185828,1982.343318,59.80722688,2.771091918,1.1,1,15.64726863,1.782746064,1.273075123,1.105180407,8,8,0.123516133,30.11258745,0.25,7.322507693
111,1.33E-08,14.87331058,1,0.011852026,0,2808.164877,0,1.104071694,1.1,1,19.04425834,1.104071694,1.104071694,1.104071694,1,1,0.117422399,447.1339183,0.25,12.96314833
112,1.12E-08,69.47675587,1,0.883942842,0,2975.935781,103.2001187,2.505855342,1.1,0.666666667,16.45523541,2.055447023,1.817375578,1.015924345,3,2,0.109697647,36.46298328,0.25,17.02202202
113,2.89E-08,44.30357746,1,0.047617912,0,3149.631721,0,1.173657281,1.1,1,39.98048377,1.173657281,1.173657281,1.173657281,1,1,0.144710448,1103.894752,0.25,21.6777889
114,3.13E-08,50.92326216,1,2.387246132,0,2076.882067,58.9249418,1.818054697,1.1,1,106.5822626,1.409626672,1.298728664,1.005866259,3,3,0.230530378,28.57437857,0.25,15.02242984
115,3.36E-08,44.06245903,1,0.423272848,0,3513.418789,0,1.645887999,1.1,1,16.69003523,1.645887999,1.645887999,1.645887999,1,1,0.104282854,8.284286276,0.25,7.352352352
116,3.27E-08,19.79356317,1,0.305178881,0,2448.493015,702.6121327,2.106878234,1.1,1,36.25865533,2.024509633,1.521188054,1.017866475,2,2,0.152337938,36.98097471,0.25,7.979090201
117,3.48E-08,29.8858782,1,0.751675844,0,2942.881667,0,1.730004474,1.1,1,32.1407846,1.730004474,1.730004474,1.730004474,1,1,0.137635888,38.85323939,0.25,11.62013866
118,3.21E-08,48.41304534,0.442458888,8.129523277,-1.635746081,2758.234396,89.34317913,20.11287708,1.1,0.075630252,1841.019181,11.07645482,2.073873601,1.027344965,119,9,0.542141739,282.065273,0.25,14.42553665
119,3.99E-08,74.06266436,1,0.002346039,0,1414.079356,0,8.273081992,1.1,1,70.63313805,8.273081992,8.273081992,8.273081992,1,1,0.228462734,784.0660582,0.25,6.755459163
120,4.09E-08,83.04253716,1,0.002687931,0,1892.525587,0,5.635217422,1.1,1,21.08177344,5.635217422,5.635217422,5.635217422,1,1,0.138545447,1773.062743,0.25,7.889556223
121,1.19E-08,59.32066459,1,0.00217104,0,3716.906792,0,10.05714033,1.1,1,73.78649076,10.05714033,10.05714033,10.05714033,1,1,0.167971471,1759.546237,0.25,7.650798947
122,3.69E-08,10.7034268,1,0.030753136,0,2838.539257,0,1.152569154,1.1,1,15.88400991,1.152569154,1.152569154,1.152569154,1,1,0.110135048,1391.747579,0.25,7.949245542
123,3.40E-08,12.93360756,1,0.013754845,0,3034.764322,0,1.220292161,1.1,1,24.4898715,1.220292161,1.220292161,1.220292161,1,1,0.124429773,1261.50885,0.25,7.382197012
124,2.50E-08,74.0233334,0.600620123,0.564277887,-1.377539577,3804.220348,45.29681501,9.54251006,1.1,0.066666667,86.978899,8.634869558,2.388839788,1.060101011,15,1,0.176070478,201.1812051,0.25,15.20149779
125,3.17E-08,13.2746282,1,0.059744835,0,2314.50985,0,1.21447586,1.1,1,40.59079697,1.21447586,1.21447586,1.21447586,1,1,0.161173379,19.93408847,0.25,7.620954288
126,3.10E-08,34.85986321,1,0.15606308,0,2319.470112,62.47233104,2.628400604,1.1,1,22.37200448,2.047366759,1.820667376,1.524215455,3,3,0.132051246,236.0432967,0.25,11.38138138
127,2.95E-08,21.14831398,0.190640904,2.193021297,-1.376030214,2911.005973,277.5013591,15.68390849,1.1,0.029411765,1719.338463,14.59493733,1.708628014,1.001434797,34,1,0.520487005,230.4313692,0.25,10.3368183
128,1.89E-08,20.78180973,1,0.005790949,0,2576.423305,0,2.7397244,1.1,1,17.83477921,2.7397244,2.7397244,2.7397244,1,1,0.11822808,543.5227999,0.25,7.024061098
129,3.38E-08,27.90581007,1,0.074391127,0,2396.214111,0,0,1.1,0,18.88926333,0,0,0,0,0,0.123462082,350.5690402,0.25,20.2750899
130,2.35E-08,17.30016532,1,0.441311121,0,2263.402738,0,2.226500461,1.1,1,100.4664913,2.226500461,2.226500461,2.226500461,1,1,0.219646151,13.85528519,0.25,12.75423572
131,1.33E-08,26.16385622,1,0.813709021,0,2033.228334,0,1.163080115,1.1,1,20.37785974,1.163080115,1.163080115,1.163080115,1,1,0.13375025,8.061544564,0.25,7.412041671
132,2.08E-08,70.94043587,0.418252099,0.083142757,-1.485365676,2122.721238,47.21525517,7.139283725,1.1,0.6,43.03272292,4.084399484,2.213366736,1.102592141,15,9,0.169150162,65.70247784,0.25,7.800022244
133,2.64E-08,36.9080508,1,0.140146017,0,3995.557108,218.0033308,2.724695872,1.1,0.5,15.16507785,2.643966029,1.923974122,1.203982214,2,1,0.096766767,458.3649843,0.25,14.18677937
134,3.89E-08,64.42914935,0.691608132,0.186395884,-1.473326031,3167.109325,43.27098786,9.01856268,1.1,0.227272727,91.54961597,6.741516459,1.912321073,1.033695304,22,5,0.190385976,227.5977873,0.25,7.143439736
135,2.77E-08,57.43339213,0.164876914,0.386049032,-2.540896054,3898.964442,26.85386896,2.380029825,1.1,1,18.09931313,1.586646108,1.501442444,1.010342519,5,5,0.103484364,34.3784188,0.25,13.82864346
136,1.36E-08,52.69578235,1,0.910722017,0,3144.659264,58.3324648,1.9433629,1.1,1,16.12468249,1.473528124,1.143964283,1.038831874,4,4,0.106973529,9.770149755,0.25,12.36625514
