,Ablation coef.,Angle,Aspect Ratio,CPU Time (s),CSFD exponent,Density [kg/m3],Dispersion [m],Effective Diameter [m],Frag. sep. coef.,Large Crater Fraction,Mass [kg],Maximum Diameter [m],Median Diameter [m],Minimum Diameter [m],No. of Craters,No. of Large Craters,Radius [m],Strength [kPa],Strength exponent,Velocity [km/s]
0,1.1356608227122102e-08,33.272973296022144,1.0,1.4007351398468018,0.0,3902.11025565909,53.19421153840386,1.6857838569742578,1.1,1.0,25.57123726688252,1.4355147529465533,1.3296280201076531,1.2237412872687523,2.0,2.0,0.11608814335629393,31.772113334692808,0.25,7.919400882363845
1,3.84168652944979e-08,35.356926946795845,1.0,0.004494190216064453,0.0,3765.69603231837,3.4205570588852177,4.654764014318448,1.1,1.0,24.09761239580907,3.9183839603588217,3.6789745891578263,3.439565217956832,2.0,2.0,0.11517194862335205,831.0258496050271,0.25,10.008527045564085
2,2.486910716787045e-08,73.5752968899577,0.515552053891948,0.30863499641418457,-2.6666628868682936,3820.4774133721507,20.80247633223432,4.0391565499365925,1.1,0.3333333333333333,32.60303811928599,2.732982765195271,1.2430116667942392,1.094806854032651,15.0,5.0,0.12677022913920816,1611.279167058406,0.25,13.858488117747376
3,1.5780910484105493e-08,54.87767928189965,0.6573451394550206,13.005419731140135,-1.8137618544956755,1618.2644995316987,97.51910820160154,23.304751509819674,1.1,0.0076335877862595426,1495.959362255006,21.07688329333588,1.5578072094665645,1.0029357991814054,131.0,1.0,0.604311083980365,181.51132048297438,0.25,14.336002669336006
4,1.5761915856338046e-08,54.83868297621717,0.7640616153093716,1.3142220973968506,-1.7787982278923158,2335.8670175691973,61.01255140903292,11.032098564771207,1.1,0.047619047619047616,197.14291029051452,8.256618147528302,1.4713622182481705,1.0041277485140492,42.0,2.0,0.27211228332890164,273.958019353739,0.25,7.352352352352352
5,3.9215690262861785e-08,6.323914027485036,1.0,0.00728607177734375,0.0,3914.9930754447796,0.0,0.0,1.1,0.0,18.057258058999718,0.0,0.0,0.0,0.0,0.0,0.10326284013921427,3328.310170094479,0.25,7.471730990249507
6,2.578108627999981e-08,22.379438637383075,1.0,0.004713058471679688,0.0,3938.3148170741656,0.0,5.106875469730358,1.1,1.0,53.28311755569808,5.106875469730358,5.106875469730358,5.106875469730358,1.0,1.0,0.14781897829053756,3160.337432508938,0.25,8.367070774478183
7,1.8224387064180705e-08,44.403633054382254,1.0,0.002933979034423828,0.0,2337.397609951745,0.0,6.167145621152631,1.1,1.0,28.92295527834191,6.167145621152631,6.167145621152631,6.167145621152631,1.0,1.0,0.14348521529607672,3572.82192502627,0.25,10.963556148741333
8,3.402581955962573e-08,60.82737929528963,0.5040837866600543,0.030498743057250977,-1.0897697227007512,3585.492641485428,30.468554361514325,8.082854796050773,1.1,0.14285714285714285,48.310186248657885,7.5883969558052895,2.2937589474102027,1.2029202419008185,7.0,1.0,0.14761610969531413,1027.1645287342476,0.25,12.217031846661476
9,2.513349449833509e-08,33.35162469726504,0.2727123689527841,2.8151030540466313,-1.1627764103191494,1721.5946726134098,126.80282475266556,4.9019520785219,1.1,0.14285714285714285,180.4539048587592,4.727800298505467,1.1891771352806089,1.1146658626812542,7.0,1.0,0.29249307500033195,169.66524062893538,0.25,12.45578912245579
10,3.671399727795731e-08,50.850628349688655,1.0,0.002748250961303711,0.0,3899.610361755548,0.0,5.614248705798109,1.1,1.0,20.413318539718627,5.614248705798109,5.614248705798109,5.614248705798109,1.0,1.0,0.10771295219528143,912.609150739328,0.25,7.710488266043821
11,1.2628555542745571e-08,26.21846017745072,1.0,0.003731966018676758,0.0,3917.122628321359,0.0,6.833694061022888,1.1,1.0,78.06736963810462,6.833694061022888,6.833694061022888,6.833694061022888,1.0,1.0,0.16819171149725887,2133.8092164754826,0.25,6.695769843917992
12,3.3727854994896824e-08,71.7001215893847,0.5030937082181223,0.4229502677917481,-2.6503170241505507,2011.0239423305293,28.82067563610399,2.9381333521693382,1.1,1.0,24.947043012017797,2.1255465790238417,1.3962610917527545,1.0925163371881084,6.0,6.0,0.14360550056159233,49.49389521041235,0.25,11.082934786638491
13,2.8804770542574536e-08,29.5559164405285,0.4547089193840113,2.0198850631713867,-2.611233380828053,3092.349706281367,92.13050469017044,3.2514482549545383,1.1,1.0,77.73104675912747,2.270344315571798,1.4543509793248302,1.1767823087997875,7.0,7.0,0.18172127216955986,27.157524455987808,0.25,7.770177584992401
14,1.6295165620222486e-08,85.18542602696088,0.6565995627366722,0.3076648712158203,-2.13182626020934,2023.4068066893374,43.813870507790746,4.829813961806389,1.1,0.07142857142857142,23.031438524920286,4.175352743384932,1.4617023613498084,1.1162611329689405,14.0,1.0,0.13954568638620016,380.5473607275299,0.25,13.44066288510733
15,2.1222277263229136e-08,42.64691707655019,1.0,1.4596469402313232,0.0,1830.697815990756,0.0,1.2375453293387324,1.1,1.0,48.08683782082346,1.2375453293387324,1.2375453293387324,1.2375453293387324,1.0,1.0,0.18440540604792974,121.198833662862,0.25,15.261187113038964
