,Ablation coef.,Angle,Aspect Ratio,CPU Time (s),CSFD exponent,Density [kg/m3],Dispersion [m],Effective Diameter [m],Frag. sep. coef.,Large Crater Fraction,Mass [kg],Maximum Diameter [m],Median Diameter [m],Minimum Diameter [m],No. of Craters,No. of Large Craters,Radius [m],Strength [kPa],Strength exponent,Velocity [km/s]
0,3.7932408845582684e-08,57.70330260601905,1.0,0.003495931625366211,0.0,1706.8685198727044,0.0,4.025571952747469,1.1,1.0,22.396262686514177,4.025571952747469,4.025571952747469,4.025571952747469,1.0,1.0,0.146317281948427,1560.4422043184393,0.25,12.81392503614726
1,1.4331600686606506e-08,53.812298783380854,0.3324533418238266,0.4035840034484863,-2.183764991030329,2705.401163589899,67.52095065310378,4.453050648320464,1.1,0.8181818181818182,23.136694377624373,2.8402811804411865,1.7435006127270962,1.0670734185019173,11.0,9.0,0.1268606725147232,83.51126372563039,0.25,9.76976976976977
2,3.92471037419718e-08,53.09872940492107,0.6153960794774038,0.21269512176513672,-1.287588525950794,3132.944973165199,43.0564790554115,10.194238709291962,1.1,0.2380952380952381,156.56120368573843,6.447584391781629,2.2220071020841656,1.0041020568117238,21.0,5.0,0.2284972223603789,249.96192528977187,0.25,11.202313424535646
3,1.1120037009398476e-08,40.79451535047783,1.0,1.740105152130127,0.0,2205.8963190418954,0.0,0.0,1.1,0.0,20.346770269749573,0.0,0.0,0.0,0.0,0.0,0.1300989901286193,24.089140178508416,0.25,22.90141993845698
4,1.9239723912294804e-08,42.9182540818045,0.2255899913433342,0.6848158836364746,-1.7560266242370426,3405.085708534951,85.35605685415513,6.8526788041741655,1.1,0.2380952380952381,90.00529149070988,5.131138745884161,1.4950275498001897,1.0063482820601382,21.0,5.0,0.1847922677800585,135.36479775399658,0.25,15.499944388833278
5,2.288106152196433e-08,42.260839998111074,1.0,0.003203153610229492,0.0,3714.082621928319,0.0,5.424812474409514,1.1,1.0,22.540559172573055,5.424812474409514,5.424812474409514,5.424812474409514,1.0,1.0,0.11315528388816445,3569.6235689282666,0.25,6.844993141289438
6,1.4354761430247098e-08,49.11145876226174,0.27561076550690444,0.5767650604248047,-1.7512957854123339,2124.7813849423505,85.18953440813543,3.398321566929418,1.1,0.5,20.873349056760613,2.828345404776288,1.4696432114327258,1.0207114278910312,6.0,3.0,0.13286066580962788,134.22491045599259,0.25,11.232158084009935
7,1.4297410345189384e-08,35.21677076480148,1.0,0.003261089324951172,0.0,3512.0380894862737,0.0,5.045530643684972,1.1,1.0,23.41090483425089,5.045530643684972,5.045530643684972,5.045530643684972,1.0,1.0,0.11674997358122037,4433.817225897717,0.25,6.576391206020834
8,1.6221246939826554e-08,28.18197156886593,1.0,2.6353659629821777,0.0,3272.50074155838,0.0,0.0,1.1,0.0,33.59176505295523,0.0,0.0,0.0,0.0,0.0,0.13482015446798662,25.859797125498158,0.25,17.46969191413636
9,1.0880364862121255e-08,35.14685772202949,0.37409404443761796,0.20169806480407715,-1.9364126712465857,2955.885179038651,75.59539030428533,4.523449535692588,1.1,0.3,25.807228714194164,3.836256481511513,1.5390556141521308,1.0643458055387764,10.0,3.0,0.12773847699452465,240.58802123145185,0.25,9.590701812924037
10,2.025167221905313e-08,75.06408538104634,0.2852309642265285,0.006617069244384766,-3.2325977868012594,3545.083223621851,19.337006198947574,6.257216643634857,1.1,1.0,17.620992575163,4.4028052061157705,3.5554792190727955,2.6872587218967867,5.0,5.0,0.10586972247180013,439.52639846111646,0.25,8.277536796055315
11,3.597943992204209e-08,59.96595618371665,1.0,0.5776519775390625,0.0,3147.0832697023493,57.24235900390191,1.9966464143615892,1.1,1.0,17.96063828909323,1.5162324719351197,1.4083107257538203,1.1889984049779792,3.0,3.0,0.11086002555892698,28.661928155096682,0.25,6.904682460238017
