,Ablation coef.,Angle,Aspect Ratio,CPU Time (s),CSFD exponent,Density [kg/m3],Dispersion [m],Effective Diameter [m],Frag. sep. coef.,Large Crater Fraction,Mass [kg],Maximum Diameter [m],Median Diameter [m],Minimum Diameter [m],No. of Craters,No. of Large Craters,Radius [m],Strength [kPa],Strength exponent,Velocity [km/s]
530,3.29E-08,42.81089547,1,0.514710665,0,2086.899825,49.21898114,1.729864941,0.1,1,49.7287384,1.331693181,1.166463633,1.070783698,3,3,0.178514053,36.26206475,0.25,14.09724539
531,2.40E-08,52.86051807,1,0.002632141,0,3293.49039,0,5.599216639,0.1,1,17.76453526,5.599216639,5.599216639,5.599216639,1,1,0.1087935,5083.237161,0.25,8.486449412
532,1.89E-08,20.2930507,0.066736211,1.077495098,-2.386348106,1505.437625,172.3289005,3.966976731,0.1,1,163.079848,3.211052855,1.739519655,1.606424361,6,6,0.29572155,223.7387591,0.25,7.352352352
533,3.83E-08,40.60546416,1,0.750504017,0,1577.991731,0,1.953218545,0.1,1,48.68753359,1.953218545,1.953218545,1.953218545,1,1,0.194569523,107.0220113,0.25,9.262410559
534,2.49E-08,73.36289942,0.219238106,0.183300018,-0.897312133,3645.469557,19.43544489,7.600304097,0.1,0.166666667,41.25441439,7.405812228,1.469961717,1.057229172,6,1,0.139275945,850.0914579,0.25,12.09765321
535,2.14E-08,64.62351289,0.122567919,1.45140481,-2.156012314,2841.058077,38.01663951,4.649824957,0.1,0.375,48.2868414,2.852685281,1.301503657,1.037625856,16,6,0.159497309,20.23875363,0.25,10.78448819
536,1.58E-08,22.58874995,1,0.493507147,0,3356.638933,444.2347466,2.446863458,0.1,1,26.4954551,2.275243288,1.84829079,1.421338291,2,2,0.123516805,60.98627312,0.25,12.06780855
537,2.10E-08,31.3243133,1,0.18183136,0,3718.11932,93.31048621,2.752926749,0.1,1,15.03705174,2.098620095,1.928607659,1.644466462,3,3,0.098836401,274.9104475,0.25,12.21703185
538,1.80E-08,5.071103882,1,0.00506711,0,1756.904516,0,0,0.1,0,18.05243136,0,0,0,0,0,0.13486512,4766.650676,0.25,14.69413858
539,1.32E-08,50.53293924,0.062650281,0.275116205,-1.090956451,3013.827805,92.38804615,6.139989949,0.1,0.571428571,34.93266476,4.795778036,2.559705904,1.144284311,7,4,0.14039174,36.36260419,0.25,8.128313499
540,3.23E-08,10.24088919,1,0.023394823,0,2130.854522,0,1.368638124,0.1,1,19.49057611,1.368638124,1.368638124,1.368638124,1,1,0.129736075,155.9579257,0.25,6.665925184
541,1.23E-08,40.79080409,0.16331742,0.363910198,-2.345892397,3724.660616,25.56092291,5.204701994,0.1,0.5625,40.38715765,3.060957378,1.630057883,1.18365788,16,9,0.13730594,93.56709203,0.25,6.994216439
542,2.06E-08,35.18394734,0.076145926,0.173682213,-1.700598883,2592.921621,141.3591589,3.98045245,0.1,0.666666667,25.87378351,2.559423786,1.304794783,1.01462439,9,6,0.133555152,59.91239636,0.25,7.650798947
543,3.23E-08,48.87095895,1,0.006288767,0,1405.71561,19.48503435,3.88012367,0.1,1,32.82352509,3.225421794,3.072014519,2.918607244,2,2,0.177309926,863.4119307,0.25,13.23175027
544,2.30E-08,26.01081662,0.046720791,24.25916791,-1.22661918,2435.112478,358.1050881,12.73320657,0.1,0.055555556,1334.529168,12.21347758,1.470907129,1.045425801,18,1,0.507660623,20.09131449,0.25,13.70926482
545,1.98E-08,33.44632835,0.078108751,0.619632959,-1.254122299,3149.444536,91.05632689,9.854898465,0.1,0.214285714,213.0554267,8.249134379,1.915637545,1.30397976,14,3,0.252768728,188.0265641,0.25,6.994216439
546,3.03E-08,74.65719955,0.329646677,0.966225863,-2.568810777,2522.274078,20.96196469,3.61623813,0.1,0.6,46.08068242,2.857854209,1.449136405,1.098649828,10,6,0.163385184,27.14548703,0.25,11.47091536
547,3.25E-08,26.68950066,1,0.239814043,0,3149.919972,83.21583154,2.489758366,0.1,1,28.11056203,1.716474275,1.52316401,1.488999971,4,4,0.128674888,61.9835183,0.25,9.918993067
548,3.23E-08,26.68950066,1,0.286640882,0,2479.662026,85.14558666,3.616775408,0.1,0.5,75.63920062,2.885482228,1.979062975,1.231361026,4,2,0.193830423,430.3271753,0.25,11.53060468
549,1.47E-08,78.10650401,1,0.005889893,0,1915.703649,8.379706382,10.78347193,0.1,1,73.61005841,8.28366286,8.212964987,5.085627416,3,3,0.209334146,405.6681274,0.25,14.15693471
550,2.83E-08,34.43619743,1,0.00485301,0,1882.814421,21.01638708,8.279320618,0.1,1,130.2900777,7.16875165,6.504071883,5.839392116,2,2,0.254686,448.9137891,0.25,7.979090201
551,2.38E-08,18.9780929,1,0.022173882,0,2409.794187,1496.814924,5.577432722,0.1,0.5,226.0233878,5.563375824,3.328575588,1.093775351,2,1,0.281856642,792.0832724,0.25,13.76895414
552,3.13E-08,62.6657886,0.294011031,0.236742735,-1.44150338,3779.630711,24.45741053,5.159159517,0.1,0.125,26.33663026,4.803870419,1.553564728,1.047775206,8,1,0.11848792,443.7696863,0.25,12.09765321
553,1.18E-08,20.37579975,1,0.00546217,0,2720.588646,0,3.694697534,0.1,1,31.71763285,3.694697534,3.694697534,3.694697534,1,1,0.140664042,1120.005841,0.25,6.874837801
554,1.79E-08,58.71544026,0.109941998,0.066566944,-1.828504619,3050.433616,44.49239854,4.641829668,0.1,0.7,16.6173729,3.07387604,1.807587674,1.025844587,10,7,0.109153431,334.4338222,0.25,14.21662403
555,1.99E-08,16.26398207,1,0.051858902,0,2881.425225,0,0,0.1,0,45.12567478,0,0,0,0,0,0.155206265,138.7163017,0.25,17.20108998
556,2.08E-08,36.82967503,1,0.002902031,0,3650.474999,0,6.628269459,0.1,1,47.45269313,6.628269459,6.628269459,6.628269459,1,1,0.145861595,3813.369008,0.25,6.606235865
557,1.17E-08,59.36153939,1,0.273736,0,1704.716743,75.22674519,2.072202562,0.1,1,16.51795109,1.842872462,1.142719663,1.046835241,3,3,0.132252872,87.77519557,0.25,19.97664331
558,4.00E-08,72.49194561,1,0.00240016,0,2288.597134,0,5.588996135,0.1,1,19.85999136,5.588996135,5.588996135,5.588996135,1,1,0.127479504,4948.634503,0.25,9.053497942
559,1.83E-08,75.94887341,0.219463664,1.757863998,-1.410951005,1505.407895,38.04819116,16.53708012,0.1,0.038461538,465.1653812,13.41416781,1.604178787,1.021113178,52,2,0.41939334,113.4510318,0.25,9.829459089
560,3.89E-08,25.10636123,1,0.00879693,0,3355.971801,164.642993,3.334384129,0.1,0.5,53.71089594,3.28788978,2.220000338,1.152110896,2,1,0.15633342,1006.146888,0.25,13.35112891
561,3.59E-08,71.56233856,1,0.044720888,0,1733.665658,40.27444613,5.207447364,0.1,0.5,51.86592522,5.182476461,3.223471041,1.264465622,2,1,0.192579206,172.6698745,0.25,16.24606088
562,2.23E-08,71.98926985,1,0.002577782,0,2838.477532,0,6.581013745,0.1,1,19.59979587,6.581013745,6.581013745,6.581013745,1,1,0.118129716,1660.621814,0.25,11.53060468
563,1.02E-08,80.92493833,0.160531406,0.473865986,-1.544836636,1841.451987,51.44164589,7.681818604,0.1,0.058823529,45.15478936,6.760886666,2.07727752,1.005202022,17,1,0.180226343,96.91312326,0.25,12.09765321
564,3.13E-08,51.41460678,0.407222852,1.096615076,-2.236618022,2602.75533,17.80059229,3.598185737,0.1,0.833333333,278.9699525,2.564798837,1.952811003,1.2010313,6,5,0.294676266,1858.090788,0.25,21.02120639
565,2.10E-08,58.75376174,1,0.370949984,0,3634.687827,21.87216806,2.90920067,0.1,0.666666667,32.10063116,2.456100057,2.028267595,1.134860574,3,2,0.128228909,106.5958806,0.25,21.02120639
566,2.86E-08,73.95907644,0.310128502,2.15734911,-1.725670814,3905.393374,27.00447274,14.39030275,0.1,0.02739726,288.8259462,11.67429584,1.540520842,1.015581988,73,2,0.26039198,254.2709244,0.25,11.41122604
567,1.53E-08,14.45477276,1,0.786289215,0,2597.974064,447.5419883,1.366882546,0.1,1,59.43690944,1.141605983,1.081573523,1.021541063,2,2,0.176107398,113.4996322,0.25,8.247692137
568,2.67E-08,39.06988031,1,0.138730049,0,1889.407753,0,0,0.1,0,17.86468661,0,0,0,0,0,0.131177807,164.76324,0.25,26.3932451
569,1.23E-08,33.2498261,1,0.003317118,0,2651.296135,0,7.723112566,0.1,1,75.46166801,7.723112566,7.723112566,7.723112566,1,1,0.189405761,5673.989234,0.25,8.277536796
570,2.07E-08,72.03614868,1,0.002511024,0,1441.47162,0,5.157509169,0.1,1,17.58868229,5.157509169,5.157509169,5.157509169,1,1,0.142816877,1084.984289,0.25,6.665925184
571,3.23E-08,21.45029427,1,0.405411243,0,1797.116598,75.65483513,1.725371957,0.1,1,47.9236583,1.423582398,1.367098913,1.310615428,2,2,0.185336817,90.48212843,0.25,10.57557558
572,3.02E-08,29.35697996,1,0.233417034,0,2251.499728,0,2.026547,0.1,1,19.32422244,2.026547,2.026547,2.026547,1,1,0.127012707,36.07390655,0.25,12.3960998
573,4.12E-08,34.10665487,1,0.017794132,0,1401.585501,0,2.76119798,0.1,1,31.54609511,2.76119798,2.76119798,2.76119798,1,1,0.175150938,87.61320983,0.25,11.23215808
574,4.16E-08,42.85653985,0.10269006,0.407836914,-3.297559444,3104.008487,29.0854591,2.424538671,0.1,1,24.27030538,1.594617144,1.481829813,1.111761088,5,5,0.123127363,155.9002778,0.25,8.993808623
575,2.94E-08,36.21449766,0.077762749,2.706689119,-2.072594643,2600.542761,102.3157337,5.041564714,0.1,0.333333333,184.0067886,3.386563415,1.43357192,1.051524635,15,5,0.256582528,66.04505567,0.25,12.75423572
576,2.67E-08,64.24975754,1,0.002131939,0,1848.747481,0,15.02186879,0.1,1,264.8055416,15.02186879,15.02186879,15.02186879,1,1,0.324578903,3797.209074,0.25,9.76976977
577,3.72E-08,67.69267254,0.694580792,48.79808092,-1.314638038,3961.288077,8.620507055,59.97212019,0.1,0.018181818,20657.29066,59.93641854,1.391587492,1.00154241,55,1,1.075761774,504.7599856,0.25,7.083750417
578,3.80E-08,19.40696449,1,0.037699223,0,1927.700862,0,0,0.1,0,17.44921073,0,0,0,0,0,0.129285309,149.4781701,0.25,14.09724539
579,2.74E-08,76.10523594,1,0.536324024,0,2224.600676,0,0,0.1,0,19.5455434,0,0,0,0,0,0.128007581,33.11344451,0.25,12.96314833
580,2.52E-08,38.53155527,1,0.004240036,0,1953.488629,0,4.539934214,0.1,1,22.43923946,4.539934214,4.539934214,4.539934214,1,1,0.139970403,3590.18463,0.25,8.098468839
581,3.57E-08,46.37911641,1,1.057175159,0,2323.327268,24.61227128,2.145698191,0.1,1,64.33612496,1.509780032,1.363550247,1.064860119,4,4,0.187680276,21.83723811,0.25,13.85848812
582,1.83E-08,38.56973846,0.142158468,0.301459312,-2.684147307,1727.792123,64.6273911,2.629754077,0.1,1,24.22852387,1.974469393,1.510329559,1.073643114,5,5,0.149594497,316.4345723,0.25,11.94842991
583,1.46E-08,74.57082284,0.105302715,0.678966999,-2.032112168,2625.435901,36.79160538,5.064477906,0.1,0.416666667,28.21838051,3.613570035,1.665351318,1.095016432,12,5,0.136903332,42.39921869,0.25,11.47091536
584,2.25E-08,80.71864318,1,0.004082918,0,1680.492114,7.213066399,7.512149493,0.1,1,37.05739095,6.520601474,5.897224741,5.273848009,2,2,0.173960208,554.1562288,0.25,10.06821636
585,2.54E-08,69.38042708,1,0.002557993,0,1656.482257,0,7.95937311,0.1,1,47.92366038,7.95937311,7.95937311,7.95937311,1,1,0.19044001,3940.520677,0.25,12.03796389
586,1.57E-08,34.26001423,1,0.003417969,0,2208.309923,0,6.356518113,0.1,1,47.77304603,6.356518113,6.356518113,6.356518113,1,1,0.172853469,1007.808489,0.25,8.874429986
587,2.96E-08,59.68592285,1,0.154074907,0,1667.670176,0,2.4069296,0.1,1,16.23706249,2.4069296,2.4069296,2.4069296,1,1,0.132465535,145.0261886,0.25,11.590294
588,1.58E-08,50.59528345,0.052555897,0.205168962,-1.535662793,2148.068697,81.91788403,3.457661023,0.1,0.666666667,15.96195507,2.37318354,2.020890701,1.07545033,6,4,0.121055103,107.6043697,0.25,13.97786676
589,3.98E-08,40.77823938,1,0.003011942,0,2905.864538,0,6.054093148,0.1,1,40.09905034,6.054093148,6.054093148,6.054093148,1,1,0.148795582,3345.995135,0.25,8.247692137
590,4.07E-08,77.51857411,1,0.021672964,0,1449.309132,4.891383408,3.428676584,0.1,1,15.61630035,3.092240831,2.649246949,2.206253067,2,2,0.137017542,704.2529847,0.25,11.02324547
591,1.73E-08,52.50752061,1,0.002434969,0,2830.791681,0,14.65843728,0.1,1,238.581706,14.65843728,14.65843728,14.65843728,1,1,0.271986202,2347.364063,0.25,9.411633856
592,2.07E-08,45.34292273,0.084576741,0.082152843,-1.031872123,3820.761641,68.69144884,5.352120808,0.1,0.2,23.73049369,5.157940482,1.82357489,1.21177819,5,1,0.114030949,77.04665879,0.25,12.87361436
593,3.55E-08,47.5041096,1,0.260890961,0,2323.7082,16.8232673,1.976748065,0.1,1,20.59557853,1.746291721,1.542470084,1.338648447,2,2,0.128381151,113.8115077,0.25,12.33641048
594,3.76E-08,77.28415656,1,0.001937866,0,2969.124312,0,11.77525928,0.1,1,103.7835861,11.77525928,11.77525928,11.77525928,1,1,0.202832352,1777.05565,0.25,11.56044934
595,3.89E-08,57.75306541,0.166597611,0.211503983,-1.79420176,3706.640049,30.6509648,4.855639655,0.1,0.2,25.56246838,4.156890724,1.547945695,1.115230313,10,2,0.118080429,46.97563029,0.25,7.561264969
596,4.10E-08,40.94768373,1,0.066815138,0,2200.869857,0,1.819542515,0.1,1,17.09779845,1.819542515,1.819542515,1.819542515,1,1,0.122862422,333.239271,0.25,12.51547844
597,3.44E-08,25.30418623,1,0.004168987,0,1869.486815,0,7.179794453,0.1,1,181.9498517,7.179794453,7.179794453,7.179794453,1,1,0.285351546,3239.265684,0.25,9.590701813
598,1.44E-08,8.597885778,1,0.009011984,0,2116.801405,0,0,0.1,0,27.37964924,0,0,0,0,0,0.145619561,34.33349602,0.25,8.575983391
599,2.99E-08,55.90607395,1,0.002908945,0,1695.674537,0,4.689362174,0.1,1,17.71141263,4.689362174,4.689362174,4.689362174,1,1,0.135604478,2649.82548,0.25,6.546546547
600,2.10E-08,20.7612245,1,0.005784988,0,3362.787715,0,3.694568147,0.1,1,36.8471843,3.694568147,3.694568147,3.694568147,1,1,0.137786102,1361.554697,0.25,11.590294
601,1.70E-08,68.53319412,0.162454508,0.242963076,-1.635815984,2578.654955,34.6952248,3.506432966,0.1,0.8,19.69659736,2.861082761,1.630887346,1.077415992,5,4,0.122171467,142.6413247,0.25,6.606235865
602,1.73E-08,28.52121216,1,0.165086985,0,1602.028089,342.3344956,2.137551988,0.1,1,15.74346074,2.026902315,1.578015269,1.129128224,2,2,0.132876187,155.6462345,0.25,10.72479887
603,1.68E-08,30.87777493,1,0.003574133,0,3940.620604,0,6.504881003,0.1,1,43.18020447,6.504881003,6.504881003,6.504881003,1,1,0.137787712,2857.449059,0.25,14.00771142
604,1.28E-08,50.07296259,0.318289309,0.355238914,-2.52889625,2374.972758,35.23885902,4.718174244,0.1,0.272727273,34.54445348,3.178429518,1.25266118,1.001032957,22,6,0.151429456,103.0881488,0.25,6.93452712
605,2.18E-08,28.8692202,1,0.073666096,0,2473.032167,269.0625172,3.393877247,0.1,0.333333333,20.14467655,3.280801896,1.285297196,1.18293169,3,1,0.124818983,214.3233793,0.25,7.650798947
606,2.12E-08,23.10716179,1,1.602549076,0,2123.096685,66.96756413,1.310027323,0.1,1,42.81592868,1.066378499,1.039051155,1.01172381,2,2,0.168855675,22.95835522,0.25,10.93371149
607,4.01E-08,84.22165358,1,0.004607916,0,3158.828422,4.907048763,6.113607677,0.1,1,21.36344312,5.619017353,4.664840033,3.710662713,2,2,0.117314637,152.0747562,0.25,7.083750417
608,1.89E-08,66.9742351,1,0.00213027,0,2162.358153,0,12.54532135,0.1,1,172.0881543,12.54532135,12.54532135,12.54532135,1,1,0.266836302,5707.521674,0.25,7.083750417
609,2.77E-08,34.75945961,0.336807475,1.876054764,-2.697447853,2358.4977,52.09602369,2.585990044,0.1,1,116.111293,2.069183761,1.308510505,1.201949487,5,5,0.227361433,370.1993484,0.25,11.7395173
610,1.84E-08,45.24457635,1,0.284506083,0,1638.631509,55.21177574,4.20602535,0.1,1,30.35297516,3.013933936,2.786039424,1.547446991,4,4,0.164138497,152.9243403,0.25,11.82905127
611,2.52E-08,66.93296966,0.111576257,2.633674145,-1.779765605,3259.503159,37.58133948,4.339494265,0.1,0.272727273,89.22809626,3.098644098,1.350433962,1.062702297,11,3,0.186962226,37.74973203,0.25,13.61973084
612,3.04E-08,70.08532254,1,0.002233028,0,2595.45284,0,7.178121964,0.1,1,35.59023393,7.178121964,7.178121964,7.178121964,1,1,0.148482874,4036.345099,0.25,6.695769844
613,3.58E-08,49.84561889,1,0.029095173,0,2380.693697,20.37462214,3.008545833,0.1,0.5,16.68281557,2.725880862,1.370658401,1.13779356,4,2,0.118711394,958.9546201,0.25,12.72439106
614,2.65E-08,84.51910136,1,0.002079964,0,3911.45303,0,7.784801606,0.1,1,25.3168006,7.784801606,7.784801606,7.784801606,1,1,0.115609635,2647.841152,0.25,11.50076002
615,3.79E-08,51.43757139,1,0.236867905,0,1844.151943,23.26008182,1.540249822,0.1,1,20.33322878,1.250694285,1.221814866,1.192935447,2,2,0.138072444,97.72798771,0.25,11.82905127
616,3.18E-08,57.58855273,0.275692482,0.090611935,-1.15719993,2679.195774,4.334501439,5.171792063,0.1,0.2,155.6762016,4.889882564,1.819465532,1.221924784,5,1,0.240275629,2957.602999,0.25,23.19986653
